iter,best,mean,best_route_time,mean_route_time
0,35266.60519504235,41657.29503532435,35266.60519504235,41657.29503532435
0,35266.60519504235,39340.1311105716,35266.60519504235,39340.1311105716
0,35266.60519504235,38867.845815229506,35266.60519504235,38867.845815229506
0,35266.60519504235,38746.666412102626,35266.60519504235,38746.666412102626
0,35266.60519504235,38634.64554168299,35266.60519504235,38634.64554168299
0,35266.60519504235,38501.21286878613,35266.60519504235,38501.21286878613
0,35266.60519504235,38313.06423996849,35266.60519504235,38313.06423996849
0,35266.60519504235,38192.018203021136,35266.60519504235,38192.018203021136
0,35266.60519504235,38102.44798792309,35266.60519504235,38102.44798792309
0,35266.60519504235,38001.82872826873,35266.60519504235,38001.82872826873
0,35266.60519504235,37947.45931776579,35266.60519504235,37947.45931776579
0,35266.60519504235,37928.37267552698,35266.60519504235,37928.37267552698
0,35266.60519504235,37815.9515242306,35266.60519504235,37815.9515242306
