iter,best,mean
0,28485.119133241442,37108.941742701725
1,27698.300136449245,31303.94986153291
2,27698.300136449245,29613.36806194883
3,27698.300136449245,28813.486838009307
4,27698.300136449245,28407.814171714057
5,27698.300136449245,28102.069835659444
6,27698.300136449245,27826.683186782175
7,27698.300136449245,27698.300136449245
8,27698.300136449245,27698.300136449245
9,27698.300136449245,27698.300136449245
10,27698.300136449245,27698.300136449245
11,27698.300136449245,27698.300136449245
12,27698.300136449245,27698.300136449245
13,27698.300136449245,27698.300136449245
14,27698.300136449245,27698.300136449245
15,27698.300136449245,27698.300136449245
16,27698.300136449245,27698.300136449245
17,27698.300136449245,27698.300136449245
18,27698.300136449245,27698.300136449245
19,27698.300136449245,27698.300136449245
20,27698.300136449245,27698.300136449245
21,27698.300136449245,27698.300136449245
22,27698.300136449245,27698.300136449245
23,27698.300136449245,27698.300136449245
24,27698.300136449245,27698.300136449245
25,27698.300136449245,27698.300136449245
26,27698.300136449245,27698.300136449245
27,27698.300136449245,27698.300136449245
28,27698.300136449245,27698.300136449245
29,27698.300136449245,27698.300136449245
30,27698.300136449245,27698.300136449245
31,27698.300136449245,27698.300136449245
32,27698.300136449245,27698.300136449245
33,27698.300136449245,27698.300136449245
34,27698.300136449245,27698.300136449245
35,27698.300136449245,27698.300136449245
36,27698.300136449245,27698.300136449245
37,27698.300136449245,27698.300136449245
38,27698.300136449245,27698.300136449245
39,27698.300136449245,27698.300136449245
40,27698.300136449245,27698.300136449245
41,27698.300136449245,27698.300136449245
42,27698.300136449245,27698.300136449245
43,27698.300136449245,27698.300136449245
44,27698.300136449245,27698.300136449245
45,27698.300136449245,27698.300136449245
46,27698.300136449245,27698.300136449245
47,27698.300136449245,27698.300136449245
48,27698.300136449245,27698.300136449245
49,27698.300136449245,27698.300136449245
50,27698.300136449245,27698.300136449245
51,27698.300136449245,27698.300136449245
52,27698.300136449245,27698.300136449245
53,27698.300136449245,27698.300136449245
54,27698.300136449245,27698.300136449245
55,27698.300136449245,27698.300136449245
56,27698.300136449245,27698.300136449245
57,27698.300136449245,27698.300136449245
58,27698.300136449245,27698.300136449245
59,27698.300136449245,27698.300136449245
60,27698.300136449245,27698.300136449245
61,27698.300136449245,27698.300136449245
62,27698.300136449245,27698.300136449245
63,27698.300136449245,27698.300136449245
64,27698.300136449245,27698.300136449245
65,27698.300136449245,27698.300136449245
66,27698.300136449245,27698.300136449245
