iter,best,mean,best_route_time,mean_route_time
1,16059.100000000002,18435.106499999998,1548.4,1806.3805
2,16059.100000000002,17577.5075,1548.4,1753.7115
3,16059.100000000002,17119.582000000002,1548.4,1744.0839999999998
4,16059.100000000002,16777.1655,1548.4,1743.6264999999999
5,16059.100000000002,16502.498000000003,1548.4,1724.164
6,16059.100000000002,16354.012500000003,1557.3,1704.4679999999998
7,16059.100000000002,16189.887500000003,1548.4,1691.001
8,16059.100000000002,16167.946000000004,1557.3,1701.1685
9,16059.100000000002,16122.028500000004,1548.4,1689.4844999999998
10,16059.100000000002,16122.028500000004,1548.4,1717.655
11,16059.100000000002,16104.258500000004,1548.4,1668.2069999999999
12,16059.100000000002,16100.279500000002,1548.4,1678.601
13,16059.100000000002,16096.300500000003,1548.4,1686.135
14,16059.100000000002,16088.342500000002,1548.4,1677.5520000000001
15,16059.100000000002,16080.384500000002,1557.3,1681.1370000000002
16,16059.100000000002,16076.405500000003,1548.4,1677.6819999999998
17,16059.100000000002,16076.405500000003,1548.4,1696.921
18,16059.100000000002,16072.426500000001,1557.3,1659.7925
19,16059.100000000002,16063.079000000002,1557.3,1699.0169999999998
20,16059.100000000002,16063.079000000002,1557.3,1708.5694999999998
21,16059.100000000002,16063.079000000002,1548.4,1694.375
22,16059.100000000002,16063.079000000002,1557.3,1688.2725
23,16059.100000000002,16063.079000000002,1548.4,1656.6589999999999
24,16059.100000000002,16063.079000000002,1557.3,1696.338
25,16059.100000000002,16063.079000000002,1557.3,1686.944
26,16059.100000000002,16063.079000000002,1557.3,1680.546
27,16059.100000000002,16063.079000000002,1548.4,1662.598
28,16059.100000000002,16063.079000000002,1548.4,1657.2479999999998
29,16059.100000000002,16059.100000000002,1548.4,1688.7504999999999
30,16059.100000000002,16059.100000000002,1557.3,1640.201
31,16059.100000000002,16059.100000000002,1548.4,1675.896
32,16059.100000000002,16059.100000000002,1557.3,1699.155
33,16059.100000000002,16059.100000000002,1548.4,1679.276
34,16059.100000000002,16059.100000000002,1548.4,1680.4615
