vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,279954.4385718025,20050.007756938998,75819.0,789.0,220959871.0331522,"[0, 8, 23, 46, 69, 26, 43, 15, 35, 78, 14, 31, 62, 6, 25, 59, 71, 18, 30, 11, 16, 51, 56, 58, 39, 32, 40, 67, 65, 42, 33, 13, 66, 76, 53, 7, 77, 22, 10, 36, 74, 29, 24, 34, 19, 20, 17, 37, 9, 63, 4, 2, 70, 60, 72, 27, 68, 12, 49, 45, 1, 3, 54, 5, 38, 55, 50, 48, 41, 57, 64, 21, 75, 52, 47, 44, 28, 61, 73, 0]"
