vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c1,14,0.0,10000.0,0.0,55020.32395927212,3998.79753852362,100000.0,0.0,100000.0,"[0, 76, 18, 67, 60, 59, 65, 19, 2, 3, 17, 4, 61, 0]"
