iter,best,mean
0,34739.959355707346,36185.692946504096
1,34739.959355707346,35142.4880962923
2,34739.959355707346,34739.959355707346
3,34739.959355707346,34739.959355707346
4,34739.959355707346,34739.959355707346
5,34739.959355707346,34739.959355707346
6,34739.959355707346,34739.959355707346
7,34739.959355707346,34739.959355707346
8,34739.959355707346,34739.959355707346
9,34739.959355707346,34739.959355707346
10,34739.959355707346,34739.959355707346
11,34739.959355707346,34739.959355707346
12,34739.959355707346,34739.959355707346
13,34739.959355707346,34739.959355707346
