iter,best,mean,best_route_time,mean_route_time
0,572.0,671.7333333333333,41.17151853394545,48.386805488334666
1,569.0,608.8,41.060391734330764,43.84990638497232
2,560.0,594.4666666666667,40.268591863352796,42.80636509364694
3,560.0,586.6666666666666,40.268591863352796,42.27847011214795
4,560.0,580.6666666666666,40.268591863352796,41.9148285030076
5,560.0,575.5666666666667,40.268591863352796,41.564603111057686
6,560.0,569.3,40.268591863352796,41.050044532765746
7,560.0,563.1333333333333,40.268591863352796,40.54098530895498
8,557.0,559.8,40.15619005299082,40.261098409328675
9,557.0,559.5,40.15619005299082,40.249858228292474
10,557.0,559.3,40.15619005299082,40.242364774268346
11,557.0,558.8,40.15619005299082,40.22363113920802
12,557.0,557.5,40.15619005299082,40.174923688051166
13,555.0,556.9333333333333,39.9950063273383,40.15081726213573
14,555.0,556.8,39.9950063273383,40.14007168042556
15,555.0,556.6,39.964115503358926,40.12292361372766
16,555.0,556.2,39.964115503358926,40.087153615396915
17,555.0,555.4666666666667,39.883984195816595,40.01564432242102
18,555.0,555.0,39.883984195816595,39.98554546363824
19,555.0,555.0,39.883984195816595,39.98554546363824
20,554.0,554.9666666666667,39.86013263740582,39.98104967397383
21,554.0,554.9,39.86013263740582,39.972058094645
22,554.0,554.8333333333334,39.86013263740582,39.96306651531616
23,554.0,554.6666666666666,39.86013263740582,39.94428830471146
24,554.0,554.4,39.86013263740582,39.91305241924617
25,554.0,554.0,39.86013263740582,39.866712142233496
26,554.0,554.0,39.86013263740582,39.866712142233496
27,554.0,554.0,39.86013263740582,39.86013263740581
28,554.0,554.0,39.86013263740582,39.86013263740581
29,554.0,554.0,39.86013263740582,39.86013263740581
30,554.0,554.0,39.86013263740582,39.86013263740581
31,554.0,554.0,39.86013263740582,39.86013263740581
32,554.0,554.0,39.86013263740582,39.86013263740581
33,554.0,554.0,39.86013263740582,39.86013263740581
34,554.0,554.0,39.86013263740582,39.86013263740581
35,554.0,554.0,39.86013263740582,39.86013263740581
36,554.0,554.0,39.86013263740582,39.86013263740581
37,554.0,554.0,39.86013263740582,39.86013263740581
38,554.0,554.0,39.86013263740582,39.86013263740581
39,554.0,554.0,39.86013263740582,39.86013263740581
40,554.0,554.0,39.86013263740582,39.86013263740581
41,554.0,554.0,39.86013263740582,39.86013263740581
42,554.0,554.0,39.86013263740582,39.86013263740581
43,554.0,554.0,39.86013263740582,39.86013263740581
44,554.0,554.0,39.86013263740582,39.86013263740581
45,554.0,554.0,39.86013263740582,39.86013263740581
46,554.0,554.0,39.86013263740582,39.86013263740581
47,554.0,554.0,39.86013263740582,39.86013263740581
48,554.0,554.0,39.86013263740582,39.86013263740581
49,554.0,554.0,39.86013263740582,39.86013263740581
50,554.0,554.0,39.86013263740582,39.86013263740581
51,554.0,554.0,39.86013263740582,39.86013263740581
52,554.0,554.0,39.86013263740582,39.86013263740581
53,554.0,554.0,39.86013263740582,39.86013263740581
54,554.0,554.0,39.86013263740582,39.86013263740581
55,554.0,554.0,39.86013263740582,39.86013263740581
56,554.0,554.0,39.86013263740582,39.86013263740581
57,554.0,554.0,39.86013263740582,39.86013263740581
58,554.0,554.0,39.86013263740582,39.86013263740581
59,554.0,554.0,39.86013263740582,39.86013263740581
60,554.0,554.0,39.86013263740582,39.86013263740581
61,554.0,554.0,39.86013263740582,39.86013263740581
62,554.0,554.0,39.86013263740582,39.86013263740581
63,554.0,554.0,39.86013263740582,39.86013263740581
64,554.0,554.0,39.86013263740582,39.86013263740581
65,554.0,554.0,39.86013263740582,39.86013263740581
66,554.0,554.0,39.86013263740582,39.86013263740581
67,554.0,554.0,39.86013263740582,39.86013263740581
68,554.0,554.0,39.86013263740582,39.86013263740581
69,554.0,554.0,39.86013263740582,39.86013263740581
70,554.0,554.0,39.86013263740582,39.86013263740581
71,554.0,554.0,39.86013263740582,39.86013263740581
72,554.0,554.0,39.86013263740582,39.86013263740581
73,554.0,554.0,39.86013263740582,39.86013263740581
74,554.0,554.0,39.82924181342644,39.85910294327316
75,554.0,554.0,39.82924181342644,39.85910294327316
76,554.0,554.0,39.82924181342644,39.85910294327316
77,554.0,554.0,39.82924181342644,39.85910294327316
78,554.0,554.0,39.82924181342644,39.85910294327316
79,554.0,554.0,39.82924181342644,39.85910294327316
80,554.0,554.0,39.82924181342644,39.85910294327316
81,554.0,554.0,39.82924181342644,39.85910294327316
82,554.0,554.0,39.82924181342644,39.85910294327316
83,554.0,554.0,39.82924181342644,39.85910294327316
84,554.0,554.0,39.82924181342644,39.85910294327316
85,554.0,554.0,39.82924181342644,39.85910294327316
86,554.0,554.0,39.82924181342644,39.85910294327316
87,554.0,554.0,39.82924181342644,39.85910294327316
88,554.0,554.0,39.82924181342644,39.85910294327316
89,554.0,554.0,39.82924181342644,39.85910294327316
90,554.0,554.0,39.82924181342644,39.85910294327316
91,554.0,554.0,39.82924181342644,39.85910294327316
92,554.0,554.0,39.82924181342644,39.85910294327316
93,554.0,554.0,39.82924181342644,39.85910294327316
94,554.0,554.0,39.82924181342644,39.85910294327316
95,554.0,554.0,39.82924181342644,39.85910294327316
96,554.0,554.0,39.82924181342644,39.85910294327316
97,554.0,554.0,39.82924181342644,39.85910294327316
98,554.0,554.0,39.82924181342644,39.85910294327316
99,554.0,554.0,39.82924181342644,39.859102943273164
100,554.0,554.0,39.82924181342644,39.859102943273164
101,554.0,554.0,39.82924181342644,39.859102943273164
102,554.0,554.0,39.82924181342644,39.859102943273164
103,554.0,554.0,39.86013263740582,39.86013263740581
104,554.0,554.0,39.86013263740582,39.86013263740581
105,554.0,554.0,39.86013263740582,39.86013263740581
