iter,best,mean
1,20755.64835137832,26104.889184147265
2,20724.689245054313,22261.075675175012
3,20479.695756842815,21609.18164190033
4,20479.695756842815,21207.28896337571
5,20479.695756842815,20925.949970179103
6,20479.695756842815,20739.097474419323
7,20479.695756842815,20728.93094868117
8,20479.695756842815,20713.6645380848
9,20479.695756842815,20703.864798556337
10,20479.695756842815,20690.390156704707
11,20479.695756842815,20672.015645088846
12,20479.695756842815,20634.04165441606
13,20479.695756842815,20553.19380330627
14,20479.695756842815,20479.695756842815
15,20479.695756842815,20479.695756842815
16,20479.695756842815,20479.695756842815
17,20479.695756842815,20479.695756842815
18,20479.695756842815,20479.695756842815
19,20479.695756842815,20479.695756842815
20,20479.695756842815,20479.695756842815
21,20479.695756842815,20479.695756842815
22,20479.695756842815,20479.695756842815
23,20479.695756842815,20479.695756842815
24,20479.695756842815,20479.695756842815
25,20479.695756842815,20479.695756842815
26,20479.695756842815,20479.695756842815
27,20479.695756842815,20479.695756842815
28,20479.695756842815,20479.695756842815
29,20479.695756842815,20479.695756842815
30,20479.695756842815,20479.695756842815
31,20479.695756842815,20479.695756842815
32,20479.695756842815,20479.695756842815
33,20479.695756842815,20479.695756842815
34,20479.695756842815,20479.695756842815
35,20479.695756842815,20479.695756842815
36,20479.695756842815,20479.695756842815
37,20479.695756842815,20479.695756842815
38,20479.695756842815,20479.695756842815
39,20479.695756842815,20479.695756842815
40,20479.695756842815,20479.695756842815
41,20479.695756842815,20479.695756842815
42,20479.695756842815,20479.695756842815
43,20479.695756842815,20479.695756842815
44,20479.695756842815,20479.695756842815
45,20479.695756842815,20479.695756842815
46,20479.695756842815,20479.695756842815
47,20479.695756842815,20479.695756842815
48,20479.695756842815,20479.695756842815
49,20479.695756842815,20479.695756842815
50,20479.695756842815,20479.695756842815
51,20479.695756842815,20479.695756842815
52,20479.695756842815,20479.695756842815
53,20479.695756842815,20479.695756842815
54,20479.695756842815,20479.695756842815
55,20479.695756842815,20479.695756842815
56,20479.695756842815,20479.695756842815
57,20479.695756842815,20479.695756842815
58,20479.695756842815,20479.695756842815
59,20479.695756842815,20479.695756842815
60,20479.695756842815,20479.695756842815
61,20479.695756842815,20479.695756842815
