iter,best,mean,best_route_time,mean_route_time
1,16059.100000000002,21632.373,1548.4,1895.1629999999998
2,16059.100000000002,20781.335,1548.4,1819.652
3,16059.100000000002,20494.328,1548.4,1821.122
4,16059.100000000002,20371.952,1548.4,1809.984
5,16059.100000000002,20233.236,1548.4,1804.415
6,16059.100000000002,20220.946,1548.4,1807.969
7,16059.100000000002,19973.001,1548.4,1801.9230000000002
8,16059.100000000002,19979.911,1548.4,1808.819
9,16059.100000000002,20086.706000000002,1548.4,1804.526
10,16059.100000000002,19793.449,1548.4,1781.634
11,16059.100000000002,19847.236,1548.4,1789.9029999999998
12,16059.100000000002,19805.622,1548.4,1793.638
13,16059.100000000002,20111.835,1548.4,1834.243
14,16059.100000000002,19777.508,1548.4,1813.908
15,16059.100000000002,19627.999,1548.4,1807.7820000000002
16,16059.100000000002,19715.909,1548.4,1808.8329999999999
17,16059.100000000002,19815.286,1548.4,1820.985
18,16059.100000000002,19699.808,1548.4,1807.271
19,16059.100000000002,19745.885,1548.4,1799.3670000000002
20,16059.100000000002,19838.686,1548.4,1828.589
21,16059.100000000002,19799.886000000002,1548.4,1817.8239999999998
22,16059.100000000002,19650.84,1548.4,1818.08
23,16059.100000000002,19802.107000000004,1548.4,1827.1129999999998
24,16059.100000000002,19920.057,1548.4,1830.746
25,16059.100000000002,19879.332,1548.4,1814.6270000000002
26,16059.100000000002,19758.367000000002,1557.3,1812.707
27,16059.100000000002,19743.662,1557.3,1824.829
28,16059.100000000002,19613.118000000002,1548.4,1789.9679999999998
29,16059.100000000002,19861.313000000002,1557.3,1805.786
30,16059.100000000002,20042.978,1548.4,1827.836
31,16059.100000000002,19987.211,1557.3,1838.49
32,16059.100000000002,19971.714,1557.3,1832.234
33,16059.100000000002,20109.168,1557.3,1862.295
34,16059.100000000002,19890.342,1548.4,1814.285
35,16059.100000000002,19876.302,1548.4,1822.622
36,16059.100000000002,19796.799000000003,1548.4,1800.285
37,16059.100000000002,19895.909,1548.4,1809.067
38,16059.100000000002,19667.275,1548.4,1779.6779999999999
39,16059.100000000002,19859.05,1548.4,1800.13
40,16059.100000000002,19798.422,1548.4,1803.97
41,16059.100000000002,19855.663,1557.3,1811.017
42,16059.100000000002,19858.078,1548.4,1815.332
43,16059.100000000002,19786.131,1548.4,1805.0179999999998
44,16059.100000000002,19916.676,1548.4,1805.0729999999999
45,16059.100000000002,20110.746,1548.4,1832.963
46,16059.100000000002,19902.075,1548.4,1822.755
47,16059.100000000002,20097.888,1548.4,1815.759
48,16059.100000000002,20301.971,1548.4,1849.5479999999998
49,16059.100000000002,20309.067000000003,1548.4,1850.969
50,16059.100000000002,19932.164,1548.4,1823.4679999999998
51,16059.100000000002,19813.406000000003,1548.4,1808.6729999999998
52,16059.100000000002,19972.771,1548.4,1822.6719999999998
53,16059.100000000002,20236.96,1548.4,1854.5970000000002
54,16059.100000000002,20176.07,1548.4,1843.8769999999997
55,16059.100000000002,19969.651,1548.4,1819.375
56,16059.100000000002,19861.213,1548.4,1811.24
57,16059.100000000002,19933.2,1557.3,1815.372
58,16059.100000000002,19846.729000000003,1557.3,1822.845
59,16059.100000000002,19877.807,1557.3,1812.619
