iter,best,mean
1,1158473.4224381626,1256975.6187305546
2,1150543.2551892756,1227614.8260121078
3,1125688.5398788727,1205548.6019048847
4,1042338.9164310683,1185444.1440055498
5,1042338.9164310683,1169336.1636276697
6,1042338.9164310683,1151451.6600928132
7,1039552.0490549249,1135137.5841853237
8,1031512.1085207566,1120374.3763204461
9,1030512.4980437403,1104738.5963393028
10,924546.4685576615,1090531.3608419502
11,924546.4685576615,1076343.8409048554
12,924546.4685576615,1060531.8480054128
13,924546.4685576615,1046938.098222181
14,924546.4685576615,1029613.5430753181
15,924546.4685576615,1018678.0539244253
16,924546.4685576615,1006474.9320586431
17,924546.4685576615,992941.7467017204
18,924546.4685576615,983384.9073182972
19,924546.4685576615,975446.0879524817
20,917968.0407754878,968565.3729150582
21,917968.0407754878,963060.0049974893
22,903204.595661467,955245.1882010519
23,903204.595661467,949265.5362170247
24,903204.595661467,943690.8833876114
25,846215.7747896935,938219.2193412323
26,846215.7747896935,931974.2586359507
27,846130.5480255866,925172.7791575373
28,846130.5480255866,919186.5182608906
29,846130.5480255866,913193.380647885
30,846130.5480255866,906341.8566915552
31,838407.4070332081,896408.0750410217
32,838407.4070332081,882515.2380486785
33,838407.4070332081,865402.6650537666
34,838407.4070332081,851132.0088392007
35,827468.6520476855,847106.6230539707
36,827468.6520476855,845247.4724716005
37,827468.6520476855,844541.0871964162
38,820243.2325145472,843143.5283754764
39,820243.2325145472,841321.0685965607
40,806181.1068431605,838671.6700724341
41,806181.1068431605,836659.7872318053
42,804304.0539975656,834349.1220449207
43,791061.595511825,831960.0198799397
44,791061.595511825,828874.5133364149
45,785274.662208037,825298.573179987
46,783482.0319644976,820149.5699354602
47,783482.0319644976,813882.1907963871
48,779670.0794070197,805942.9188919681
49,767094.311341909,797220.0678286082
50,767094.311341909,789560.9738731112
51,767094.311341909,786225.5378176221
52,765482.3255802714,782692.8787644597
53,762092.2823851594,779814.7300856158
54,758091.9005370595,777575.1288342926
55,758091.9005370595,776764.888589628
56,758091.9005370595,775725.2900423005
57,751957.8260422206,774681.5111402156
58,751957.8260422206,773449.1318678552
59,751957.8260422206,771914.342887157
60,747332.6479518801,770283.475944676
61,747332.6479518801,768439.6715916609
62,747332.6479518801,766341.7103815262
63,747332.6479518801,764618.9534309814
64,741169.2317797446,763086.5115648044
65,741169.2317797446,761228.9172137863
66,741169.2317797446,759023.6897627664
67,738709.7990269467,756668.8090078422
68,720665.3285965676,753892.5255200762
69,720665.3285965676,751674.8181616428
70,720665.3285965676,749279.4888208467
71,720665.3285965676,747248.740647979
72,712536.457520372,746357.3016224736
73,712536.457520372,745982.8090676892
74,712536.457520372,745090.624389115
75,712536.457520372,744209.6950274021
76,712536.457520372,742961.2044006325
77,712536.457520372,741469.1027696225
78,712536.457520372,739763.425178566
79,712536.457520372,737849.414935491
80,712536.457520372,736331.9339894459
81,712536.457520372,734070.0754520606
82,712536.457520372,732184.6343427588
83,712155.5193511936,730102.3672517528
84,708703.8677831475,726971.4514459475
85,685087.281091201,723253.4851839668
86,685087.281091201,719429.1934098258
87,685087.281091201,717691.2284546572
88,683760.2867817733,715969.6052370844
89,682418.1737279244,713513.6998663789
90,682418.1737279244,711157.1307430667
91,679932.0875331146,710520.5577408944
92,679932.0875331146,709509.5474926414
93,679932.0875331146,708254.6834677076
94,674984.8854155678,706178.2543976291
95,674984.8854155678,703494.0568693939
96,673974.3922794781,699323.170902476
97,673974.3922794781,695778.0696524553
98,673974.3922794781,691537.6410558986
99,673974.3922794781,687094.5977772867
100,659343.628083708,684343.0047477253
101,659343.628083708,683411.2212649743
102,659343.628083708,682535.8481386733
103,659343.628083708,681315.4527525777
104,659343.628083708,680822.0310259338
105,659343.628083708,680179.554562378
106,659343.628083708,679115.3459360163
107,659343.628083708,677575.6459708717
108,659343.628083708,675681.4858075187
109,659343.628083708,673924.3440321847
110,655843.7279317093,672590.5044564442
111,655389.7944964811,671474.5828343376
112,655389.7944964811,670644.6982620043
113,655389.7944964811,669121.5931567667
114,655389.7944964811,667464.5381675184
115,639276.1528320641,664682.8101911807
116,639276.1528320641,661719.871521352
117,639276.1528320641,660576.0506575126
118,635865.5628699255,659437.4211176723
119,635865.5628699255,658386.1957408865
120,635865.5628699255,656193.4696973104
121,635865.5628699255,654736.030108704
122,635865.5628699255,653540.3827464094
123,634565.4509068509,651876.166230367
124,634565.4509068509,650836.8644169187
125,634565.4509068509,649312.3803653226
126,630359.7651677304,647554.5591427801
127,630359.7651677304,644783.3774404972
128,628395.0192629411,642507.1143874436
129,628395.0192629411,639255.9154340085
130,628395.0192629411,636955.930609988
131,623549.8194563305,635475.3579447236
132,623549.8194563305,635199.572877717
133,622123.8069993317,634817.8499103028
134,622123.8069993317,634443.8499341448
135,614109.5114131516,633716.0067342471
136,614109.5114131516,633144.3050908739
137,614109.5114131516,632542.5059531926
138,614109.5114131516,631610.1347363893
139,614109.5114131516,630404.4832174059
140,612923.3506707989,629005.9867139523
141,605326.0940163325,628238.5619532579
142,605326.0940163325,627072.8932551033
143,605326.0940163325,625812.9554665898
144,605326.0940163325,624133.1363623476
145,605326.0940163325,621694.0977889721
146,604762.476960204,619280.6093649374
147,598290.5949405695,616498.6779158711
148,598290.5949405695,613153.975924341
149,597746.5304690051,609679.5491182656
150,597746.5304690051,606103.8677202832
151,593422.8619478205,604886.7039902365
152,589579.0004522686,604524.1259783239
153,589579.0004522686,603963.277914333
154,589579.0004522686,603240.3975594817
155,589579.0004522686,602215.1386391753
156,582415.6830274824,600316.6472487315
157,582415.6830274824,598096.6524880346
158,582415.6830274824,596475.7560533481
159,556765.4449151342,595282.4580879331
160,556765.4449151342,592754.0833223358
161,556765.4449151342,590076.1156837924
162,556765.4449151342,588750.7460431549
