vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,251296.88788630455,18139.919090258132,75819.0,789.0,198349063.5422943,"[0, 26, 8, 69, 46, 23, 16, 11, 30, 71, 18, 59, 58, 56, 51, 68, 12, 27, 72, 60, 70, 39, 2, 1, 45, 49, 57, 41, 48, 50, 64, 21, 75, 47, 52, 28, 61, 73, 44, 55, 38, 5, 54, 3, 63, 4, 9, 37, 17, 20, 19, 34, 24, 29, 74, 36, 10, 22, 77, 7, 53, 76, 66, 13, 33, 42, 32, 40, 65, 67, 25, 6, 62, 31, 14, 78, 35, 15, 43, 0]"
