vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,248266.1325669227,18118.6777698174,75819.0,789.0,195957797.59530202,"[0, 26, 8, 23, 46, 69, 16, 28, 61, 73, 44, 47, 21, 75, 52, 11, 30, 18, 71, 51, 56, 58, 59, 25, 67, 65, 40, 32, 39, 70, 60, 72, 27, 12, 68, 64, 57, 41, 48, 50, 55, 38, 5, 54, 3, 49, 45, 1, 63, 4, 9, 37, 17, 20, 19, 2, 24, 29, 34, 74, 36, 10, 22, 42, 33, 77, 7, 53, 76, 66, 13, 78, 14, 31, 62, 6, 35, 15, 43, 0]"
