iter,best,mean,best_route_time,mean_route_time
0,3077.0,3461.4,221.93074642537957,249.99959280242697
0,2982.0,3190.0,214.53862772842677,229.52361544787277
0,2982.0,3090.4,214.53862772842677,222.43789284639792
0,2975.0,3051.7,214.53862772842677,220.1265847968031
0,2805.0,2994.9,203.01069452683097,216.0047378259439
0,2805.0,2968.2,203.01069452683097,214.2353390555548
0,2805.0,2949.0,203.01069452683097,212.99956526244813
0,2805.0,2942.7,203.01069452683097,212.53037792883296
0,2805.0,2933.0,203.01069452683097,211.69782352487186
0,2805.0,2922.4,203.01069452683097,211.1095789118498
0,2805.0,2917.2,203.01069452683097,210.62349679243658
0,2805.0,2915.4,203.01069452683097,210.5595732687315
0,2800.0,2902.1,203.01069452683097,209.72777850581298
0,2800.0,2876.8,203.01069452683097,208.0729514653931
0,2793.0,2837.1,202.57985045300663,205.50839896070738
0,2793.0,2812.2,202.57985045300663,203.88509911867163
0,2786.0,2797.5,202.07717989674998,202.92147987513744
0,2786.0,2791.4,202.07717989674998,202.463730414082
0,2781.0,2785.5,201.69952875346695,202.0394147824217
0,2781.0,2785.5,201.69952875346695,202.0394147824217
