iter,best,mean
0,21037.992848443762,40840.98451668179
1,21037.992848443762,24713.286471392446
2,21029.964991090816,23481.27781005245
3,20885.805246957567,22680.11229983552
4,20885.805246957567,22051.485266649244
5,20885.805246957567,21479.948528639543
6,20846.16015212514,21030.464509461544
7,20846.16015212514,21024.42037816708
8,20846.16015212514,21017.617779824846
9,20846.160152125132,21006.528820004285
10,20846.160152125132,20978.632825282155
11,20846.160152125132,20931.61178426871
12,20846.160152125132,20872.524140188707
13,20846.160152125132,20865.189797644707
