iter,best,mean
1,1895.4269251271558,1895.4269251271555
2,1895.4269251271558,1895.4269251271555
3,1895.4269251271558,1895.4269251271555
4,1895.4269251271558,1895.4269251271555
5,1895.4269251271558,1895.4269251271555
6,1895.4269251271558,1895.4269251271555
7,1895.4269251271558,1895.4269251271555
8,1895.4269251271558,1895.4269251271555
9,1895.4269251271558,1895.4269251271555
10,1895.4269251271558,1895.4269251271555
11,1895.4269251271558,1895.4269251271555
12,1895.4269251271558,1895.4269251271555
13,1895.4269251271558,1895.4269251271555
14,1895.4269251271558,1895.4269251271555
15,1895.4269251271558,1895.4269251271555
16,1895.4269251271558,1895.4269251271555
17,1895.4269251271558,1895.4269251271555
