iter,best,mean
0,33600.04056581114,37544.60610449773
1,33301.582743443105,35609.02294136528
2,33301.582743443105,35045.08140018535
3,33301.582743443105,34321.93669044274
4,33301.582743443105,33594.07140936379
5,33301.582743443105,33585.117674692745
6,33301.582743443105,33567.21020535067
7,33301.582743443105,33546.3181577849
8,33301.582743443105,33510.50321910074
9,33301.582743443105,33432.90418528504
10,33301.582743443105,33325.45936923254
11,33301.582743443105,33301.5827434431
12,33301.582743443105,33301.5827434431
13,33301.582743443105,33301.5827434431
14,33301.582743443105,33301.5827434431
