vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,252058.17742560257,18277.418549014757,75819.0,789.0,198949720.98880044,"[0, 26, 8, 46, 69, 23, 6, 25, 18, 59, 71, 30, 11, 16, 61, 73, 44, 28, 52, 47, 75, 21, 55, 38, 50, 48, 41, 57, 64, 51, 56, 58, 70, 60, 72, 27, 68, 12, 49, 45, 1, 3, 5, 54, 63, 9, 4, 37, 17, 20, 19, 36, 74, 34, 2, 24, 29, 39, 32, 40, 65, 33, 42, 22, 10, 77, 7, 53, 76, 66, 13, 78, 14, 67, 31, 62, 35, 15, 43, 0]"
