iter,best,mean
1,1123184.342648779,1268548.309030747
2,1117947.370262961,1244730.1054526428
3,1096240.8889558588,1223263.6913884168
4,1074096.957497117,1212534.213763099
5,1074096.957497117,1197355.8761975947
6,1010705.0698735482,1184354.090090019
7,1010705.0698735482,1176612.6926406473
8,1010705.0698735482,1166234.2772368537
9,1010462.3498791838,1152424.6252251444
10,1008357.0739881287,1138591.9349733142
11,984038.8124679513,1126322.1875750127
12,984038.8124679513,1121322.5809215955
13,948365.4436020007,1105023.478394366
14,948365.4436020007,1102982.5234445978
15,937524.2659551428,1084533.1990696632
16,937524.2659551428,1077972.3387214374
17,934541.8502293589,1069567.0470909476
18,934541.8502293589,1066528.5523129292
19,922367.0966430836,1057069.744686226
20,919193.327938333,1049192.4604604084
21,906779.0599454262,1040437.7919880837
22,906779.0599454262,1031135.4667932632
23,906779.0599454262,1017488.869558177
24,892639.6351048951,1024220.1748394364
25,892546.3810670583,1009104.9900915837
26,885064.757301333,1012711.9231541693
27,861773.3457905863,989065.9574897852
28,861773.3457905863,967066.4399552548
29,857246.3669723597,954098.3540767066
30,854966.7527652017,937983.1569174125
31,841478.6731470635,934220.9898765672
32,841478.6731470635,928218.6193557148
33,799520.0425186738,941877.3131273234
34,799520.0425186738,941474.016151316
35,799520.0425186738,941723.654888216
36,799520.0425186738,924377.6522091989
37,799520.0425186738,929456.6086774201
38,791646.5425515522,921076.9221739143
39,791646.5425515522,915735.224793636
40,791646.5425515522,905510.2629826989
41,785150.2413916481,892023.6450271271
42,779351.5132826173,886210.7488758815
43,767535.5180782807,882469.5520856223
44,763261.0176049892,856598.2389891797
45,757938.4402657636,851354.0057958345
46,754596.4590031864,839480.0497879665
47,745852.1474855702,849582.8812274494
48,738294.8823545023,830796.0914292639
49,738108.0603896576,818036.7248333464
50,737123.3377455776,826050.7749068644
51,725899.9277736525,824846.1012065604
52,725899.9277736525,846169.9320423272
53,725899.9277736525,852706.241873091
54,725899.9277736525,847231.0922648774
55,719974.6164454273,831994.2140888766
56,719974.6164454273,817836.7053682151
57,719304.6669652471,811256.6313907009
58,707385.950381642,813221.7343000874
59,707385.950381642,844339.1489510052
60,707385.950381642,850737.5212355101
61,707385.950381642,839521.4030462009
62,707385.950381642,860615.4489483887
63,707385.950381642,851766.7838693017
64,707385.950381642,881035.4323643602
65,701823.8702058276,866707.3219835784
66,701823.8702058276,868740.5912721207
67,701153.4607577177,866610.7832171622
68,701153.4607577177,864322.5689304967
69,695182.0252026147,891591.9524307192
70,690226.5628614038,882175.2215628668
71,690226.5628614038,884648.2041519403
72,690226.5628614038,870651.8299234795
73,690226.5628614038,851782.4898516835
74,690226.5628614038,868338.92467087
75,690226.5628614038,875339.8610102353
76,680748.3750284314,891121.7406899199
77,680748.3750284314,865718.8245903549
78,680748.3750284314,860076.498811962
79,680748.3750284314,856478.1052223009
80,680748.3750284314,840569.7534015288
