vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,239597.9052085591,17380.089385639378,75819.0,789.0,189118566.20955312,"[0, 43, 15, 35, 6, 62, 31, 14, 78, 13, 66, 76, 53, 7, 77, 33, 42, 22, 10, 36, 74, 29, 24, 2, 34, 19, 20, 17, 37, 9, 4, 63, 54, 5, 3, 1, 45, 49, 12, 68, 27, 72, 60, 70, 39, 32, 40, 65, 67, 25, 18, 59, 58, 56, 51, 64, 75, 52, 47, 21, 57, 41, 48, 50, 55, 38, 44, 73, 61, 28, 16, 11, 71, 30, 69, 46, 23, 8, 26, 0]"
