vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c1,30,0.0,10000.0,0.0,56204.67901763106,3953.0063886441308,100000.0,0.0,100000.0,"[0, 9, 63, 75, 62, 5, 64, 56, 49, 47, 48, 50, 42, 41, 57, 40, 45, 44, 77, 55, 51, 52, 54, 53, 69, 46, 74, 43, 73, 0]"
