iter,best,mean,best_route_time,mean_route_time
1,4524.0,5092.3,327.2495839958833,366.40564988240953
2,4682.0,5195.133333333333,333.89353419394735,374.55265952204195
3,4613.0,5105.033333333334,331.3478787615358,368.74803519155716
4,4680.0,5045.666666666667,338.0946995208961,363.9122461583841
5,4601.0,4996.0,328.29053255947514,360.5164414465417
6,4437.0,5002.466666666666,319.9036349670115,360.366938485379
7,4670.0,5146.033333333334,335.02573552865454,370.78674740756276
8,4531.0,5037.6,326.5099451220075,363.2911829003451
9,4375.0,5018.833333333333,314.7026811047151,361.4543824146865
10,4458.0,4843.633333333333,319.9524132904349,349.57207532123846
11,4354.0,4842.833333333333,312.73746864355616,348.8058776439485
12,4334.0,4750.3,310.95740158767325,342.2891526633706
13,4015.0,4579.466666666666,289.8905549516596,330.16578053580986
14,3996.0,4477.766666666666,288.10471758251595,323.35305551377303
15,3937.0,4384.7,286.4914589945485,316.81623800713004
16,3776.0,4379.866666666667,274.2272553047926,316.4851503092894
17,3962.0,4265.0,285.8868815177062,307.0707398240053
18,3762.0,4220.7,271.7374969294056,305.1726478118497
19,3726.0,4184.966666666666,272.16377278505325,302.9070162920713
20,3464.0,4218.866666666667,251.1120701187343,305.8034682014926
21,3739.0,4069.0333333333333,272.0219317898361,294.0363734166592
22,3648.0,4042.0333333333333,263.46314788923627,292.72754117596156
23,3581.0,4096.9,260.8888321862646,296.95337297931627
24,3654.0,3967.1666666666665,263.889726187198,287.2975449649444
25,3550.0,3927.4333333333334,257.31602462074443,284.40845902780217
26,3575.0,3977.5,257.12439602454486,287.3914788978991
27,3653.0,3880.8333333333335,265.8676555287089,280.53229139730655
28,3618.0,3885.866666666667,260.617318617171,280.89104538340314
29,3477.0,3892.1666666666665,251.43260388742112,281.12284107510254
30,3567.0,3884.733333333333,258.1840069661768,281.53452534397314
31,3573.0,3918.8,258.9899765400085,284.20448885327806
32,3490.0,3837.1666666666665,251.9130026474399,277.6720867597242
33,3387.0,3878.4,243.45101724642967,281.31864362820727
34,3534.0,3810.5333333333333,255.801780479596,275.3066528338533
35,3368.0,3802.8,243.26943328433362,275.1282078315942
36,3481.0,3835.4,251.20432928377093,278.2501091994696
37,3432.0,3799.1,248.97423103691017,275.1824336757636
38,3350.0,3808.9333333333334,241.338262015391,276.00812027223554
39,3363.0,3757.366666666667,243.7447080586166,272.37932701822194
40,3418.0,3741.5,248.38524393925513,271.23224925215106
41,3510.0,3794.633333333333,251.6004376883301,274.6024110544347
42,3491.0,3781.5,252.28334439134275,273.73501313554283
43,3316.0,3767.1,238.99989253445943,273.1453397890393
44,3468.0,3752.9,251.07888691545492,271.55836611918545
45,3309.0,3732.5666666666666,238.36422874104727,270.3061895658107
46,3338.0,3732.4666666666667,240.68202627650157,270.11594821096327
47,3365.0,3765.5333333333333,242.34685992114817,272.66066945261866
48,3417.0,3730.633333333333,246.8747468664506,270.01804825292174
49,3316.0,3785.0333333333333,238.99989253445943,273.8849848112813
50,3422.0,3736.233333333333,245.34716892010056,270.4557287607098
51,3453.0,3777.866666666667,252.41904866295323,273.9075293631058
52,3415.0,3739.3333333333335,246.6038104115146,270.92064329597474
53,3452.0,3748.9666666666667,249.79684243778505,271.4718427166434
54,3350.0,3711.0333333333333,241.338262015391,268.3155290299954
55,3337.0,3760.9666666666667,240.39065140880362,271.49769103094457
56,3348.0,3698.366666666667,241.23115847608645,268.4590962391052
57,3316.0,3699.133333333333,238.99989253445943,267.23884926512324
58,3348.0,3715.5333333333333,241.23115847608645,268.65656985007007
59,3342.0,3710.733333333333,240.646055898174,267.70439634484563
60,3374.0,3726.4,243.55541516903023,269.71478424103645
61,3374.0,3733.6,243.70302633207848,270.04364011932364
62,3385.0,3701.0333333333333,244.10285059005548,267.9068278145862
63,3454.0,3758.3,249.79684243778505,271.78387556982284
