vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c2,11,0.0,10000.0,0.0,57414.45593647545,4203.046861574436,100000.0,0.0,100000.0,"[0, 76, 61, 4, 59, 65, 60, 67, 18, 12, 0]"
