iter,best,mean,best_route_time,mean_route_time
1,35284.5,42409.630999999994,2901.5,3393.796
2,35284.5,40643.413,2881.3,3270.368
3,35284.5,40327.383,2881.3,3264.0040000000004
4,35284.5,39394.913,2881.3,3189.821
5,35284.5,39539.735,2881.3,3202.3559999999998
6,35284.5,39277.31,2881.3,3185.445
7,35284.5,39706.058,2881.3,3206.139
8,35284.5,39806.665,2881.3,3223.1459999999997
9,35284.5,39700.506,2901.5,3214.571
10,35284.5,39397.221999999994,2881.3,3188.968
11,35284.5,39605.776,2881.3,3201.64
12,35284.5,39665.398,2881.3,3203.147
13,35284.5,39850.955,2881.3,3227.0429999999997
14,35284.5,39824.771,2909.0,3221.6690000000003
15,35284.5,39911.287000000004,2881.3,3230.402
16,35284.5,39627.918,2881.3,3217.607
17,35284.5,39968.333,2909.0,3241.1009999999997
18,35284.5,39476.835,2881.3,3211.63
19,35284.5,39631.521,2881.3,3222.6440000000002
20,35284.5,39940.68,2881.3,3237.2659999999996
21,35284.5,39684.928,2881.3,3218.317
22,35284.5,39831.34,2881.3,3226.9390000000003
23,35284.5,39722.429,2881.3,3204.691
24,35284.5,39972.393,2881.3,3233.745
25,35284.5,39927.566,2881.3,3237.7740000000003
26,35284.5,39473.111999999994,2881.3,3197.547
27,35284.5,39618.047999999995,2881.3,3211.824
28,35284.5,39737.884,2901.5,3213.15
29,35284.5,40077.294,2881.3,3245.821
30,35284.5,39687.384,2881.3,3211.347
31,35284.5,39270.209,2881.3,3184.744
32,35284.5,39804.507,2881.3,3226.143
33,35284.5,39531.825,2881.3,3198.972
34,35284.5,39449.236,2881.3,3196.867
35,35284.5,39617.761999999995,2901.5,3206.039
36,35284.5,39898.998,2881.3,3223.7709999999997
37,35284.5,39695.138,2881.3,3204.3940000000002
38,35284.5,39518.216,2881.3,3198.975
39,35284.5,39281.647000000004,2881.3,3172.743
40,35284.5,39732.141,2881.3,3215.31
41,35284.5,39937.575,2881.3,3234.058
42,35284.5,40247.93,2881.3,3248.3259999999996
43,35284.5,40045.823,2901.5,3236.595
44,35284.5,39620.036,2881.3,3207.065
45,35284.5,39513.736000000004,2881.3,3198.993
46,35284.5,39675.21,2881.3,3210.147
47,35284.5,39518.346,2881.3,3200.542
48,35284.5,39147.784,2881.3,3169.7729999999997
49,35284.5,39270.165,2881.3,3168.888
50,35284.5,39253.009,2881.3,3176.134
51,35284.5,39305.261,2901.5,3189.048
52,35284.5,39520.282,2881.3,3190.289
53,35284.5,39485.77,2901.5,3193.3790000000004
54,35284.5,39645.544,2881.3,3209.36
55,35284.5,39554.175,2881.3,3202.8990000000003
56,35284.5,39336.11,2881.3,3179.192
57,35284.5,39275.05,2881.3,3185.9640000000004
58,35284.5,39554.099,2901.5,3203.1609999999996
59,35284.5,39463.111999999994,2881.3,3193.2940000000003
60,35284.5,39570.836,2881.3,3203.759
61,35284.5,39203.761,2881.3,3176.8779999999997
62,35284.5,39396.962999999996,2881.3,3200.152
63,35284.5,39584.539,2881.3,3207.732
64,35284.5,39530.97,2881.3,3198.821
65,35284.5,40093.006,2881.3,3243.7740000000003
66,35284.5,39445.115,2881.3,3181.0679999999998
67,35284.5,39501.157999999996,2881.3,3199.494
68,35284.5,39645.29,2881.3,3224.462
69,35284.5,39380.23,2881.3,3181.982
70,35284.5,39249.899,2881.3,3175.506
71,35284.5,39275.422999999995,2881.3,3173.532
72,35284.5,39467.294,2881.3,3192.986
73,35284.5,39776.899,2881.3,3216.86
74,35284.5,39953.767,2881.3,3235.8520000000003
75,35284.5,39865.748,2881.3,3215.3979999999997
76,35284.5,39776.901999999995,2909.0,3217.0229999999997
77,35284.5,40009.3,2881.3,3241.888
78,35284.5,39833.024,2881.3,3228.659
79,35284.5,39854.077,2881.3,3213.309
80,35284.5,39915.477999999996,2881.3,3223.998
81,35284.5,39675.635,2881.3,3224.4359999999997
82,35284.5,39751.583,2881.3,3219.3190000000004
83,35284.5,39449.138,2881.3,3203.1740000000004
84,35284.5,39806.584,2881.3,3229.66
85,35284.5,39878.168,2881.3,3232.0490000000004
86,35284.5,39490.731,2881.3,3195.175
87,35284.5,39527.818999999996,2881.3,3197.1540000000005
88,35284.5,39437.712,2881.3,3190.762
89,35284.5,39525.412,2881.3,3206.7209999999995
90,35284.5,39400.239,2881.3,3192.6440000000002
91,35284.5,39614.766,2881.3,3208.63
92,35284.5,39969.995,2881.3,3245.466
93,35284.5,40078.3,2909.0,3248.3540000000003
94,35284.5,40091.204,2881.3,3242.1459999999997
95,35284.5,39441.383,2901.5,3193.072
96,35284.5,39359.996,2881.3,3188.1859999999997
97,35284.5,39794.390999999996,2881.3,3220.808
98,35284.5,39536.401999999995,2881.3,3197.0679999999998
99,35284.5,39499.141,2881.3,3202.1220000000003
100,35284.5,39655.642,2881.3,3223.555
101,35284.5,39991.742999999995,2881.3,3239.455
102,35284.5,39768.774,2881.3,3226.4179999999997
103,35284.5,39571.702,2881.3,3212.893
104,35284.5,39875.002,2881.3,3230.866
