iter,best,mean
1,31743.582806634797,36138.938143096726
2,30364.815637643038,35544.11826685106
3,31515.645003089187,37584.55275868294
4,30998.49916589327,36201.27073002669
5,27884.899694656633,35715.55202839583
6,31241.617617186468,36182.444265693564
7,31241.617617186468,36827.49497604931
8,31743.582806634797,35594.428870743046
9,29933.202897857154,35936.84932863354
10,32229.71804845659,36419.91737376374
11,30364.815637643038,35753.14923437662
12,30368.033562896955,35915.75378513861
13,30364.815637643038,35972.496994104426
14,30261.916487831088,35978.538943285355
15,29467.34179988867,35580.48530857102
16,30364.815637643038,34760.14390231169
17,31166.910887080627,36260.84450443362
18,27884.899694656633,36460.8675110143
19,29933.202897857154,35398.294019905756
20,30261.91648783109,36054.44066793428
21,31850.014739020775,36464.63439649992
22,28761.70167420006,35574.98770173194
23,30364.815637643038,36815.88994589112
24,30364.815637643038,36169.5860485746
25,31743.582806634797,36396.539895059395
26,29467.34179988867,35686.0221203107
27,30638.26783595079,35898.81771099898
28,30368.033562896955,36342.643072839994
29,31743.582806634793,36129.150650703
30,29054.43603290637,34837.70261151009
31,30344.143779432095,35340.881127133056
32,29054.43603290637,35969.82143747333
33,30364.815637643038,35838.177860417236
34,30544.53013664151,36180.73607932635
35,32554.01345513403,36274.840596250266
36,29933.202897857154,35598.40668363371
37,29863.449292485755,35736.093395859185
38,30571.257510144525,35701.945176811125
39,30638.26783595079,35324.188716006945
40,29054.43603290637,35650.41419968835
41,31260.610437204563,36133.54122860635
42,32227.753163049238,35675.10163709569
43,31515.645003089187,36204.07056515292
44,30823.63351374511,36146.93225452497
45,31015.484730715718,35940.449811355866
46,32043.712866624057,36077.79100624335
47,29933.202897857154,35896.65286149459
48,30261.91648783109,35876.937682343916
49,28761.70167420006,35155.84165680377
50,31743.582806634793,36307.680669972295
51,30092.2847690131,36562.031484803636
52,31743.582806634797,36974.28140697687
53,30364.815637643038,35797.74670862822
54,32043.712866624057,37151.8135733939
55,31241.617617186468,36171.03990588092
56,30640.232721358145,36325.63587455189
57,31241.617617186468,35987.39979175248
58,32620.384786178223,36660.47296463135
59,27884.899694656633,35727.388385600614
60,30571.257510144525,35475.05325263857
61,30364.815637643038,35759.06963147117
62,30364.815637643038,35635.41755245996
63,27884.899694656633,35950.20423016029
64,30636.87813813841,36054.63198639985
65,30638.26783595079,36048.862118784724
66,30640.232721358145,35758.82614091365
67,30364.815637643038,35326.25866491559
68,29933.202897857154,35606.03586292171
69,27884.899694656633,35866.776019643665
70,30638.26783595079,35366.40904265057
71,29467.34179988867,36267.93274290207
