vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,258653.89213813492,18636.173001580148,75819.0,789.0,204153739.89698845,"[0, 26, 8, 69, 46, 23, 6, 25, 67, 65, 40, 32, 59, 18, 30, 71, 56, 58, 39, 74, 29, 24, 34, 2, 60, 70, 72, 27, 12, 68, 51, 11, 16, 73, 61, 28, 52, 75, 64, 21, 47, 44, 38, 55, 50, 48, 41, 57, 49, 45, 1, 5, 54, 3, 63, 4, 9, 37, 17, 20, 19, 36, 10, 22, 42, 33, 77, 7, 53, 76, 66, 13, 78, 14, 31, 62, 35, 15, 43, 0]"
