iter,best,mean
0,21037.992848443755,29702.48526446348
1,21029.964991090816,24026.009885134372
2,21029.964991090816,23159.193356564803
3,21029.964991090812,22825.85784017552
4,20838.132294772193,22608.901667647096
5,20838.132294772193,22412.62438660303
6,20838.132294772193,22161.52506255569
7,20838.132294772193,21786.54011366563
8,20838.132294772193,21346.696309474763
9,20838.13229477219,21017.597041407436
10,20838.13229477219,21009.437882712755
11,20838.13229477219,20994.640678819687
12,20838.13229477219,20966.66020130567
