vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c1,12,0.0,10000.0,0.0,20004.997380366458,1491.6621399784028,100000.0,0.0,100000.0,"[0, 39, 38, 45, 44, 57, 41, 42, 40, 64, 5, 0]"
