iter,best,mean
0,13225.681044108911,16880.943227727177
1,13225.681044108911,14351.29572029802
2,13225.68104410891,13924.695005586347
3,13225.68104410891,13715.209915602853
4,13225.68104410891,13551.182366972542
5,13225.68104410891,13432.423166461074
6,13225.68104410891,13357.581347273597
7,13225.68104410891,13291.82819156818
8,13225.68104410891,13237.667111828016
9,13225.68104410891,13228.387575529352
10,13225.68104410891,13225.681044108906
11,13225.68104410891,13225.681044108906
12,13225.68104410891,13225.681044108906
13,13225.68104410891,13225.681044108906
14,13225.68104410891,13225.681044108906
