iter,best,mean
0,574.0,871.785
1,574.0,632.565
2,565.0,611.96
3,562.0,598.635
4,562.0,589.835
5,561.0,583.755
6,557.0,579.55
7,557.0,576.405
8,557.0,573.75
9,557.0,571.565
10,556.0,569.895
11,556.0,568.145
12,554.0,566.665
13,554.0,564.235
14,554.0,561.84
15,552.0,560.005
16,544.0,558.855
17,544.0,557.32
18,544.0,556.79
19,544.0,556.665
20,544.0,556.465
21,544.0,556.29
22,544.0,555.98
23,544.0,555.545
24,544.0,554.845
25,544.0,554.09
26,544.0,552.84
27,544.0,550.875
28,542.0,548.535
29,542.0,547.12
30,542.0,546.56
31,542.0,546.365
32,542.0,546.045
33,542.0,545.81
34,542.0,545.77
35,542.0,545.75
36,542.0,545.685
37,542.0,545.635
38,542.0,545.545
39,541.0,545.46
40,541.0,545.285
41,541.0,545.06
42,541.0,544.88
43,541.0,544.44
44,540.0,543.73
45,540.0,543.305
46,540.0,543.215
47,540.0,542.93
48,540.0,542.745
49,540.0,542.55
50,540.0,542.39
51,540.0,542.175
52,540.0,541.91
53,540.0,541.635
54,540.0,541.315
55,540.0,541.215
