vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c2,22,0.0,10000.0,0.0,32834.41815937703,2329.97018100303,100000.0,0.0,100000.0,"[0, 9, 62, 75, 63, 56, 49, 47, 48, 50, 69, 54, 51, 52, 53, 42, 41, 57, 40, 64, 5, 0]"
