iter,best,mean
1,1124925.242410901,1268683.211439561
2,1124925.242410901,1246367.1378541486
3,1096400.2699171524,1233434.4024322084
4,1096400.2699171524,1220827.8960344954
5,1072321.6628779478,1209077.7122856833
6,1072321.6628779478,1198031.3441465728
7,1072321.6628779478,1191470.5150589163
8,1054828.3720650116,1184924.1353257238
9,1054828.3720650116,1179970.7583323827
10,1054828.3720650116,1177133.9647138573
11,1054828.3720650116,1173089.4611649564
12,1054828.3720650116,1170777.3540600832
13,1052681.1784640956,1166411.7625785987
14,1052681.1784640956,1164588.523054882
15,1052681.1784640956,1163381.2841395875
16,1052681.1784640956,1162233.4919659973
17,1052681.1784640956,1161383.2025753811
18,1014819.7239936608,1159344.988663005
19,1014819.7239936608,1157965.9505430998
20,1014819.7239936608,1156649.5483204392
21,1014819.7239936608,1155824.5723912301
22,1014819.7239936608,1155268.9167097912
23,1014819.7239936608,1153674.6908276454
24,1014819.7239936608,1152935.692682623
25,1014819.7239936608,1151995.835571152
26,1014819.7239936608,1151159.1775278712
27,1014819.7239936608,1150624.7583280222
28,1014819.7239936608,1149307.1490968387
29,1014819.7239936608,1148431.4038256025
30,1014819.7239936608,1147287.0706215212
31,1014819.7239936608,1146526.3688109387
32,1014819.7239936608,1145686.9748145484
33,1014819.7239936608,1145652.9427246794
34,1014819.7239936608,1144654.963507023
35,1014819.7239936608,1143277.3551744686
36,1014819.7239936608,1142754.0575921626
37,1014819.7239936608,1142246.7480196627
38,1014819.7239936608,1141848.367277636
39,1014819.7239936608,1141285.4643777676
40,1014819.7239936608,1141086.4355600583
41,1014819.7239936608,1140538.9848246172
42,1014819.7239936608,1139768.5059141063
43,1014819.7239936608,1139004.8019222093
44,1014819.7239936608,1137907.6161811291
45,1014819.7239936608,1137283.2352082217
46,1014819.7239936608,1137081.1544494275
47,1014819.7239936608,1136567.2586473243
48,1014819.7239936608,1136175.2560418013
49,1014819.7239936608,1136012.578825622
50,1014819.7239936608,1135416.2418123912
51,1014819.7239936608,1135088.9049128615
52,1014819.7239936608,1134375.8471592008
53,1014819.7239936608,1134317.934696848
54,1014819.7239936608,1133938.3285348793
55,1014819.7239936608,1133922.8982885054
56,1014819.7239936608,1133339.9413926858
57,1009193.7921016807,1132744.664112063
58,1009193.7921016807,1132246.3864358033
59,1009193.7921016807,1131996.7294525402
60,1009193.7921016807,1131261.0981530102
61,1009193.7921016807,1130600.6141726342
62,1009193.7921016807,1130437.035147991
63,1009193.7921016807,1130031.9014010143
64,1009193.7921016807,1129682.1939036844
65,1009193.7921016807,1129505.0295259457
66,1009193.7921016807,1129338.3212912937
67,1009193.7921016807,1129015.9022652938
68,1009193.7921016807,1128882.743297167
69,1009193.7921016807,1128579.398506571
70,1009193.7921016807,1128118.1416762616
71,1009193.7921016807,1127648.008750744
72,1009193.7921016807,1127451.7763571367
73,1009193.7921016807,1127094.2505431962
74,1009193.7921016807,1126828.0227645722
75,1009193.7921016807,1126650.2895521447
76,1009193.7921016807,1126343.5409329692
77,1009193.7921016807,1126221.9000624565
78,1009193.7921016807,1126154.0686785171
79,1009193.7921016807,1126154.0686785171
80,1009193.7921016807,1125848.4626765663
81,1009193.7921016807,1125579.9571397107
82,1009193.7921016807,1125541.5599980017
83,1009193.7921016807,1125430.695687871
84,1009193.7921016807,1125366.781976204
85,1009193.7921016807,1125366.781976204
86,1009193.7921016807,1125134.257645013
87,1009193.7921016807,1125117.2702117253
88,1009193.7921016807,1125117.2702117253
89,1009193.7921016807,1124971.3445804329
90,1009193.7921016807,1124691.828634311
91,1009193.7921016807,1124678.3539619632
92,1009193.7921016807,1124543.3897481887
93,1009193.7921016807,1124441.954264132
94,1009193.7921016807,1124413.1317283562
95,1009193.7921016807,1124413.1317283562
96,1009193.7921016807,1124328.982342228
97,1009193.7921016807,1124328.982342228
98,1009193.7921016807,1124321.8428993584
99,1009193.7921016807,1124320.7748094844
100,1009193.7921016807,1124320.7748094844
101,1009193.7921016807,1124159.300163962
102,1009193.7921016807,1123437.3088317877
103,1009193.7921016807,1123353.1261427999
104,1009193.7921016807,1123087.0932912969
105,1009193.7921016807,1123039.7388210066
106,1009193.7921016807,1122529.8292964224
107,1009193.7921016807,1122310.4065672227
108,1009193.7921016807,1122250.1805004135
109,1009193.7921016807,1122250.1805004135
110,1009193.7921016807,1122239.071203396
111,1009193.7921016807,1122239.071203396
112,1009193.7921016807,1122107.6041280078
113,1009193.7921016807,1121965.6272978669
114,1009193.7921016807,1121753.443781459
115,1009193.7921016807,1121734.0956943796
116,1009193.7921016807,1121664.9528915072
117,1009193.7921016807,1121603.4977626374
118,1009193.7921016807,1121194.7469410729
119,1009193.7921016807,1120909.2323286566
120,1009193.7921016807,1120800.074263135
121,1009193.7921016807,1120656.261051844
122,1009193.7921016807,1120650.4420002808
123,1009193.7921016807,1120352.4990650776
124,1009193.7921016807,1120269.7299484126
125,1009193.7921016807,1120269.7299484126
126,1009193.7921016807,1120235.4854387871
127,1009193.7921016807,1120157.9377465995
128,1009193.7921016807,1119719.5408573186
129,1009193.7921016807,1119327.4957336653
130,1009193.7921016807,1119004.2691724552
131,1009193.7921016807,1118959.0821001867
132,1009193.7921016807,1118941.1948377714
133,1009193.7921016807,1118618.738454878
134,1009193.7921016807,1118549.084057195
135,1009193.7921016807,1118320.7592523615
136,1009193.7921016807,1118293.0196200754
137,1009193.7921016807,1118169.397163178
138,1009193.7921016807,1117976.8008303314
139,1009193.7921016807,1117791.3597670877
140,1009193.7921016807,1117554.97391852
141,1009193.7921016807,1117554.97391852
142,1009193.7921016807,1117554.97391852
143,1009193.7921016807,1117554.97391852
144,1009193.7921016807,1117554.97391852
145,1009193.7921016807,1117541.1136915218
146,1009193.7921016807,1117509.447621094
147,1009193.7921016807,1117470.648839029
148,1009193.7921016807,1117464.1028329984
149,1009193.7921016807,1117439.841523086
150,1009193.7921016807,1117373.0094235744
151,1009193.7921016807,1117254.3315040988
152,1009193.7921016807,1117238.6020802362
153,1009193.7921016807,1117238.6020802362
154,1009193.7921016807,1117158.4693687148
155,1009193.7921016807,1117032.9580966278
156,1009193.7921016807,1117032.9580966278
157,1009193.7921016807,1116966.6017874102
158,1009193.7921016807,1116960.970110286
159,1009193.7921016807,1116960.970110286
160,1009193.7921016807,1116720.9532927743
161,1009193.7921016807,1116679.2673056591
162,1009193.7921016807,1116679.2673056591
163,1009193.7921016807,1116634.0314369714
164,1009193.7921016807,1116634.0314369714
165,1009193.7921016807,1116585.4424223157
166,1009193.7921016807,1116450.653261658
167,1009193.7921016807,1116347.5936754735
168,1009193.7921016807,1116347.5936754735
169,1009193.7921016807,1116189.7485427575
170,1009193.7921016807,1116189.7485427575
171,1009193.7921016807,1116163.3498287315
172,1009193.7921016807,1116111.1638739586
173,1009193.7921016807,1116111.1638739586
174,1009193.7921016807,1116075.8787588128
175,1009193.7921016807,1115959.6430736096
176,1009193.7921016807,1115904.6339010736
177,1009193.7921016807,1115904.6339010736
178,1009193.7921016807,1115756.0460771755
179,1009193.7921016807,1115727.9234729928
180,1009193.7921016807,1115700.718659921
181,1009193.7921016807,1115669.5513726373
182,1009193.7921016807,1115621.6885355131
183,1009193.7921016807,1115620.462281101
184,1009193.7921016807,1115441.5039163933
185,1009193.7921016807,1115149.4599442093
186,1009193.7921016807,1115119.0800289342
187,1009193.7921016807,1115074.4700319013
188,1009193.7921016807,1114972.440732824
189,1009193.7921016807,1114970.9932498387
190,1009193.7921016807,1114914.4599220387
191,1009193.7921016807,1114914.4599220387
192,1009193.7921016807,1114914.4599220387
193,1009193.7921016807,1114662.493305925
194,1009193.7921016807,1114401.610443012
195,1009193.7921016807,1114228.8421397535
196,1009193.7921016807,1114136.05439335
197,1009193.7921016807,1114136.05439335
198,1009193.7921016807,1114099.5741339044
199,1009193.7921016807,1114056.4689555673
200,1009193.7921016807,1114008.5918799732
201,1009193.7921016807,1114008.5918799732
202,1009193.7921016807,1114008.5918799732
203,1009193.7921016807,1113632.8530495567
204,1009193.7921016807,1113632.8530495567
205,1009193.7921016807,1113571.5958448723
206,1009193.7921016807,1113571.5958448723
207,1009193.7921016807,1113444.52752094
208,1009193.7921016807,1113343.4814413972
209,1009193.7921016807,1113248.078442539
210,1009193.7921016807,1113238.2987797076
211,1009193.7921016807,1112746.9022422237
212,1009193.7921016807,1112678.21622273
213,1009193.7921016807,1112639.8484451477
214,1009193.7921016807,1112609.9899859242
215,1009193.7921016807,1112609.9899859242
216,1009193.7921016807,1112609.9899859242
217,1009193.7921016807,1112609.9899859242
218,1009193.7921016807,1112584.2153646804
219,1009193.7921016807,1112584.2153646804
220,1009193.7921016807,1112584.2153646804
221,1009193.7921016807,1112478.7148249291
222,1009193.7921016807,1112478.7148249291
223,1009193.7921016807,1112478.7148249291
224,1009193.7921016807,1112478.7148249291
225,1009193.7921016807,1112183.1286666186
226,1009193.7921016807,1112183.1286666186
227,1009193.7921016807,1112183.1286666186
228,1009193.7921016807,1111975.1526091138
229,1009193.7921016807,1111919.8538000665
230,1009193.7921016807,1111910.8902475522
231,1009193.7921016807,1111910.8902475522
232,1009193.7921016807,1111537.3400770824
