vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c3,12,0.0,10000.0,0.0,15600.164936905081,1126.7942029656942,100000.0,0.0,100000.0,"[0, 24, 25, 21, 20, 66, 58, 6, 8, 36, 30, 0]"
