iter,best,mean
1,1207202.0963129166,1281221.0710137123
2,1207202.0963129166,1265879.8869650105
3,1202217.709040021,1247849.792290938
4,1188191.0192714103,1233142.6900131828
5,1176309.2695449598,1213581.73592956
6,1141513.8445953107,1202492.3419873856
7,1141513.8445953107,1189739.5350076547
8,1135781.992131584,1175640.9132514736
9,1135641.8978929985,1157515.1595427569
10,1125404.796125679,1140638.7390075412
11,1115610.2120221325,1132930.3351211192
12,1115610.2120221325,1129883.9427146662
13,1115610.2120221325,1126869.0454469672
14,1092341.237122555,1117585.288237014
15,1078556.927837666,1109559.8884326739
16,1078556.927837666,1102787.4476427254
17,1078556.927837666,1096529.2631232082
18,1078556.927837666,1090389.7868226492
19,1070418.1796014141,1085676.233029205
20,1070418.1796014141,1081163.4066143215
21,1044948.2362431524,1076776.054857459
22,1044948.2362431524,1073268.8501055804
23,1044948.2362431524,1066413.8755311326
24,1044948.2362431524,1064417.0804005174
25,1044948.2362431524,1058421.6470252022
26,1044948.2362431524,1054726.0970614878
27,1040474.8427027959,1050508.5138628448
28,1030965.7791071873,1044419.2105329002
29,1030965.7791071873,1043673.9444622181
30,1030965.7791071873,1042953.4080971661
31,1022501.420137114,1040298.0959360492
32,1019450.7296144482,1038985.7693992772
33,1019450.7296144482,1035103.7388044052
34,1019450.7296144482,1031630.1671022488
35,1010361.4626536119,1028632.0233439284
36,1010361.4626536119,1026196.1433325122
37,1010361.4626536119,1022868.2384834314
38,1009933.7911286841,1020235.7435928883
39,1009933.7911286841,1018342.024826344
40,985584.2897874734,1015939.0557215273
41,985584.2897874734,1015253.8990942356
42,985584.2897874734,1013191.6693925757
43,985584.2897874734,1010996.7628979563
44,985584.2897874734,1008130.7285652772
45,985584.2897874734,1004367.284337243
46,977985.4893444319,1001432.4203210272
47,977985.4893444319,992655.5577351989
48,938937.1837055697,982132.5825946418
49,938937.1837055697,977077.3227959959
50,938937.1837055697,970742.7661648929
51,935695.3469625191,960618.4897734682
52,934440.7858567517,952483.2720130323
53,933101.2291717059,945864.9006720034
54,933101.2291717059,942729.3690571495
55,933101.2291717059,938254.3174846069
56,933101.2291717059,937603.2598838144
57,929319.6940484521,936070.7936677497
58,929319.6940484521,935061.1202560874
59,929319.6940484521,934307.6213305978
60,929319.6940484521,933747.4336195345
61,929319.6940484521,933051.3764463674
62,929319.6940484521,932546.9325442505
63,929319.6940484521,932147.4090529847
64,929319.6940484521,931311.129493451
65,921209.6012234034,929881.646671961
66,915000.5775714234,927929.5250679496
67,915000.5775714234,927088.0635650696
68,915000.5775714234,924687.825767966
69,915000.5775714234,921231.9833450976
70,915000.5775714234,920314.8036428603
71,915000.5775714234,919652.481708877
72,909293.5536449226,917643.8826137218
73,888738.4118127433,914878.4467919382
74,870524.5663114494,912334.9459215435
75,870524.5663114494,911093.3977798391
76,870524.5663114494,910925.83253116
77,870524.5663114494,908854.5779984234
78,870524.5663114494,904549.7983638272
79,870524.5663114494,897166.4472889991
80,869379.869220256,887129.6137474506
81,869379.869220256,879047.1277998644
82,866494.7652226478,872600.3359417532
83,866494.7652226478,870151.3456999426
84,866494.7652226478,870075.0325605298
85,866494.7652226478,869816.2816581425
86,859314.6528316793,868906.8164948431
87,859102.9856905862,867859.7384409547
88,859102.9856905862,866473.2080698767
89,853728.137002171,865129.3203224915
90,853728.137002171,864104.4156708169
91,853728.137002171,862581.0868350369
92,853728.137002171,859030.2467867216
93,853728.137002171,857608.2948047068
94,853728.137002171,857440.6920078944
95,853728.137002171,856177.6803497436
96,853728.137002171,854349.1721200102
97,853728.137002171,853903.0135320737
98,845030.7351919796,853438.2236084978
99,837627.750798805,852475.4198628038
100,837627.750798805,852274.6964434603
101,827189.7026539413,851229.495907771
102,827189.7026539413,849573.154586913
103,827189.7026539413,847264.1470388909
104,827189.7026539413,843699.938758725
105,827189.7026539413,838102.5578943911
106,825998.5034585507,829940.2580946493
107,809415.5176408669,826522.020603146
108,809415.5176408669,825871.5808117392
109,809415.5176408669,825412.2395708201
110,809415.5176408669,823889.2255405331
111,807642.444957748,821408.4880390284
112,807642.444957748,818696.4301054702
113,807642.444957748,815707.7549184571
114,807642.444957748,814760.8812654131
115,807642.444957748,814734.6020143047
116,807642.444957748,814734.6020143047
117,807642.444957748,814470.1728534716
118,807642.444957748,813570.3526622673
119,801434.0306401271,812042.9290275566
120,801434.0306401271,810444.6229975872
121,794576.2387714225,807436.7454681877
122,794576.2387714225,806047.8104359894
123,794576.2387714225,804995.3673885412
124,784911.605739034,803108.0928649172
125,784911.605739034,801175.0508396954
126,784911.605739034,799678.2784798689
127,784911.605739034,797401.424088378
128,784911.605739034,793494.0941942451
129,784911.605739034,788110.4786868732
130,778439.9446517233,784594.4640428466
131,778439.9446517233,784594.4640428466
132,757568.8290755707,783630.4791702015
133,757568.8290755707,783269.8691387778
134,757568.8290755707,782979.0069345218
135,757568.8290755707,782236.8252514172
136,757568.8290755707,781879.564726917
137,757568.8290755707,780263.0015192284
138,757568.8290755707,778800.5862432787
139,757568.8290755707,777002.3249714398
140,757568.8290755707,776350.8826665988
141,756042.994853871,775019.6175615299
142,756042.994853871,772544.6863201819
143,756042.994853871,769371.5993103035
144,756042.994853871,765260.5081567202
145,756042.994853871,757231.7663638336
146,748730.032991998,755713.7374265875
147,748730.032991998,755610.0093511122
148,738309.7089697559,754764.1711683298
149,738309.7089697559,753919.667155417
150,738309.7089697559,753555.5493743917
151,738309.7089697559,752793.4557811462
152,738309.7089697559,751674.2396289833
153,738309.7089697559,749839.5257049225
154,738309.7089697559,748261.540271527
155,735862.3229838302,745970.6489226745
156,735862.3229838302,740637.397485683
157,735862.3229838302,737904.1305678512
158,735862.3229838302,737556.5349573739
159,735862.3229838302,737311.7963587813
160,735862.3229838302,736414.4214972752
161,729402.8140675094,735249.2981199097
162,729402.8140675094,735084.6767099474
163,729402.8140675094,734695.7696206868
164,729402.8140675094,734287.1211718727
165,729402.8140675094,733724.6239572286
166,729402.8140675094,733276.2205032704
167,709270.2463470261,730355.1460540114
168,709270.2463470261,729350.0989405806
169,709270.2463470261,728897.0212822708
170,708615.4712589622,727667.5785200213
171,708615.4712589622,727584.1248430331
172,708615.4712589622,726304.7304827332
173,708615.4712589622,725696.5806006971
174,708615.4712589622,721334.7439012913
175,708615.4712589622,720044.0313110218
176,708615.4712589622,717647.8059480052
177,708615.4712589622,714746.9188886931
178,708615.4712589622,709370.1310563766
179,706208.7630080484,708528.6377548139
180,704484.6299122794,708310.719434894
181,696825.6910469075,707575.0287518688
182,696825.6910469075,707064.4532803807
183,696825.6910469075,706326.3319768423
184,696825.6910469075,705470.3543494403
185,696825.6910469075,703623.8612774923
186,696825.6910469075,701222.0442766884
187,692468.394668936,696978.208109108
188,692468.394668936,696580.4212519784
189,692468.394668936,696514.5316786151
190,685943.1084737139,695661.2393363168
191,685943.1084737139,694716.6139151198
192,685943.1084737139,694045.792263198
193,685396.4539189755,692866.3353020299
194,685396.4539189755,690791.6895466346
195,685396.4539189755,689527.9558557853
196,685396.4539189755,687464.2984063502
197,685396.4539189755,686144.7892820197
198,685396.4539189755,686126.5674635285
199,685396.4539189755,686127.8755031355
200,684639.6535010282,685956.8742746072
201,674266.5604503846,685007.5008365923
202,674266.5604503846,684638.8180196458
203,674266.5604503846,684105.665599778
204,674012.5056270366,683362.1366041969
205,672283.3664011232,681174.3310661281
206,668510.7493029949,678956.8528000569
207,668510.7493029949,678058.1899489363
208,668510.7493029949,677151.5677576055
209,668510.7493029949,675071.8994616048
210,668510.7493029949,673608.3038552951
211,665501.7330346395,673098.8770875224
212,665501.7330346395,672755.9052089944
213,665501.7330346395,671606.7990849703
214,663293.7500507869,670019.531904956
215,659873.9412485587,667398.4463178453
216,648591.798047454,665289.8398407012
217,648591.798047454,663892.4132447776
218,648591.798047454,661568.9979717362
219,648591.798047454,656734.4074788198
220,648591.798047454,651015.6598163696
221,648568.8654231952,648876.8546749532
222,645377.8188009085,648477.9066105218
223,645377.8188009085,648158.0375274845
224,639563.7184831318,647107.7942798268
225,639064.4477120156,645175.5738375507
226,639064.4477120156,644839.1132653926
227,639064.4477120156,644415.1641762318
228,639064.4477120156,644200.8963692257
229,639064.4477120156,643744.1282929954
230,639064.4477120156,642614.5115977421
231,636179.8603848689,640953.339807203
232,636179.8603848689,638984.9371601478
233,636179.8603848689,638773.2724778923
234,629314.7101642549,638060.9530812722
235,629314.7101642549,637527.3831965551
236,629314.7101642549,636466.9846751927
237,625568.8043414212,635304.8366966891
238,625568.8043414212,635304.8366966891
239,625568.8043414212,635306.9603457617
240,625568.8043414212,635160.7186060728
241,625568.8043414212,634672.1097527695
242,625568.8043414212,634189.8457445053
243,625568.8043414212,633145.9122397195
244,625568.8043414212,631189.7242960483
245,625568.8043414212,629486.4588356081
246,625568.8043414212,626827.8302038126
247,619342.4199693796,625788.0997199824
248,619342.4199693796,625378.937795226
249,619342.4199693796,625153.7120499517
250,619342.4199693796,624946.1659042169
251,619342.4199693796,624738.6197584823
252,619342.4199693796,624115.9813212781
253,619342.4199693796,623493.3428840738
254,614850.0487651716,621557.3853029549
255,614850.0487651716,619245.5556665545
256,614850.0487651716,618976.206134645
257,611678.0009129008,618377.2180564423
258,611678.0009129008,618138.7760091978
259,611678.0009129008,617759.875842037
260,611678.0009129008,616710.9811107465
261,611678.0009129008,615846.8464004985
262,610284.7452288881,614206.8550276131
263,607978.9337147867,613285.4227670316
264,607978.9337147867,612116.5207519263
265,607978.9337147867,611242.204619726
266,606636.2270387406,610580.936530839
267,606636.2270387406,610187.6228588783
268,606636.2270387406,609694.4138991298
269,606636.2270387406,608170.0301306826
270,605254.7665905961,607709.1005871743
271,605254.7665905961,607709.1005871743
272,605254.7665905961,607619.5868087711
273,605254.7665905961,607461.4243189741
274,597904.1791977237,607036.0853900022
275,597904.1791977237,607206.0388388857
276,597904.1791977237,607318.1526470779
277,589200.9909764908,606367.265305328
278,589200.9909764908,606042.3093881881
279,589200.9909764908,605392.3975539079
280,589200.9909764908,604072.1636226395
281,589200.9909764908,603046.9986093112
282,589200.9909764908,601864.3956413546
283,589200.9909764908,600017.5412313597
284,589200.9909764908,598204.7344287036
285,589200.9909764908,594839.8456585704
286,589200.9909764908,590954.9686347996
287,586473.3246915626,589037.8764114943
288,582449.3681126306,588721.9001065348
289,582449.3681126306,588630.9778970372
290,582449.3681126306,588079.6946715827
291,582449.3681126306,587434.0602112968
292,582449.3681126306,586681.8743835802
293,582449.3681126306,585450.2361186025
294,582449.3681126306,584779.5766887806
295,578092.3936099989,583116.2717835595
296,578092.3936099989,582201.7877246061
297,574317.4299373162,581876.1588585437
298,574317.4299373162,581530.8920672687
299,574317.4299373162,580938.6267811807
300,572984.8425284408,579921.7487885162
301,572984.8425284408,578175.6886436542
302,572984.8425284408,575741.2665200931
303,565987.3104173398,574013.0524496275
304,565987.3104173398,573995.3397063544
305,565987.3104173398,573717.6690556887
306,565987.3104173398,573153.4766808149
307,565987.3104173398,573153.4766808149
308,565987.3104173398,572875.806030149
309,565987.3104173398,571998.3744978554
310,564955.0956301865,569685.545864196
311,554372.9275461371,565337.262773626
312,554372.9275461371,564865.9766767822
313,554372.9275461371,564173.0970954985
314,554372.9275461371,563440.7201941793
315,554372.9275461371,562506.965507798
316,554372.9275461371,561311.3466489783
317,554372.9275461371,560666.8742446845
318,554372.9275461371,559661.0139500597
319,554178.8024868508,556856.3276333377
320,547935.754304275,554151.8842694324
321,547935.754304275,554151.8842694324
322,547935.754304275,554151.8842694324
323,547935.754304275,553956.4147145596
324,547935.754304275,553949.2926869972
325,541545.8344165835,553307.1504746168
326,541545.8344165835,553294.2088039977
327,541545.8344165835,553079.6363626022
328,541545.8344165835,552870.8835642637
329,541545.8344165835,551182.1351478058
330,541545.8344165835,549901.6457514048
331,536019.1351357795,547335.428160864
332,536019.1351357795,545263.5842302722
333,536019.1351357795,544866.3635913223
334,536019.1351357795,543219.9329950638
335,536019.1351357795,540411.8806149418
336,536019.1351357795,538066.481983485
337,536019.1351357795,536360.8065378233
338,536019.1351357795,536360.8065378233
339,536019.1351357795,536360.8065378233
340,536019.1351357795,536360.8065378233
341,536019.1351357795,536360.8065378233
342,527808.6328847937,536087.123129457
343,527808.6328847937,535768.4342905021
344,527808.6328847937,535221.0674737697
345,527808.6328847937,534023.4861329607
346,523749.5412356506,531322.1846953492
347,523749.5412356506,527673.3298298221
348,523749.5412356506,527673.3298298221
349,523749.5412356506,527499.3820847827
350,523749.5412356506,527123.6236541823
351,523749.5412356506,526318.2694303655
352,523749.5412356506,525777.0572104797
353,523749.5412356506,524701.0968767202
354,512174.4987250446,523436.93616594863
355,512174.4987250446,522993.82034065685
