vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,initial_cost,distance_cost,route_cost,stops_by_id
1,Truck-01,80,246.0,10000.0,0.0246,1202641.3433253278,75819.0,789.0,948959838.8836837,"[0, 25, 68, 73, 48, 7, 40, 14, 75, 61, 43, 66, 8, 1, 56, 38, 2, 22, 28, 3, 45, 29, 42, 36, 15, 62, 23, 30, 9, 65, 6, 58, 49, 12, 71, 52, 60, 70, 72, 16, 34, 31, 27, 17, 26, 19, 10, 20, 39, 64, 47, 57, 21, 46, 53, 4, 55, 63, 41, 76, 74, 18, 37, 50, 67, 51, 13, 77, 54, 33, 78, 32, 35, 59, 5, 24, 44, 11, 69, 0]"
