iter,best,mean,best_route_time,mean_route_time
1,40336.4,47038.886000000006,3585.5000000000005,3911.8660000000004
2,40132.0,46620.69,3514.8999999999996,3898.277
3,40132.0,46787.445,3512.0,3883.345
4,40132.0,47403.49,3514.8999999999996,3934.667
5,40132.0,47072.011000000006,3514.8999999999996,3917.6960000000004
6,40132.0,46935.18600000001,3514.8999999999996,3900.755
7,40132.0,46596.359000000004,3514.8999999999996,3887.8210000000004
8,40132.0,46736.46400000001,3514.8999999999996,3894.28
9,40132.0,46458.64599999999,3483.0999999999995,3866.1290000000004
10,40132.0,46596.043,3514.8999999999996,3879.5570000000002
11,40132.0,46542.60600000001,3514.8999999999996,3874.3309999999997
12,40132.0,46169.417,3483.0999999999995,3858.663
13,40132.0,46031.087,3483.0999999999995,3843.55
14,40132.0,46206.875,3514.8999999999996,3846.8709999999996
15,40132.0,45428.897000000004,3502.3999999999996,3808.83
16,40132.0,45252.626,3483.0999999999995,3822.83
17,40132.0,45348.265,3514.8999999999996,3814.683
18,40132.0,44916.163,3514.8999999999996,3799.3489999999997
19,40132.0,44952.876,3483.0999999999995,3789.011
20,40132.0,44196.278,3483.0999999999995,3750.366
21,40132.0,44914.09,3483.0999999999995,3795.938
22,40132.0,44807.75,3483.0999999999995,3778.1989999999996
23,40132.0,44885.634000000005,3483.0999999999995,3776.403
24,40132.0,45163.376,3483.0999999999995,3800.7339999999995
25,40132.0,45235.424000000006,3483.0999999999995,3798.663
26,40132.0,44696.087999999996,3483.0999999999995,3772.657
27,40132.0,44780.014,3483.0999999999995,3786.743
28,40132.0,45382.492,3483.0999999999995,3799.8920000000003
29,40132.0,44672.225,3483.0999999999995,3782.2459999999996
30,40132.0,44478.254,3483.0999999999995,3773.0209999999997
31,40132.0,44393.481,3483.0999999999995,3764.8
32,40132.0,44830.915,3483.0999999999995,3773.942
33,40132.0,45198.504,3483.0999999999995,3802.708
34,40132.0,44972.850999999995,3483.0999999999995,3791.35
35,40132.0,45019.334,3483.0999999999995,3794.472
36,40132.0,43948.40900000001,3483.0999999999995,3741.683
37,40132.0,44742.496,3483.0999999999995,3778.987
38,40132.0,44789.187999999995,3483.0999999999995,3783.354
39,40132.0,44557.55,3483.0999999999995,3779.5170000000003
40,40132.0,44515.026,3483.0999999999995,3771.281
41,40132.0,44924.023,3483.0999999999995,3796.0359999999996
42,40132.0,45184.91,3483.0999999999995,3806.778
43,40132.0,45095.498,3483.0999999999995,3789.205
44,40132.0,44529.822,3483.0999999999995,3775.9119999999994
45,40132.0,44065.945999999996,3483.0999999999995,3746.395
46,40132.0,44762.626,3483.0999999999995,3785.9429999999998
47,40132.0,45214.147000000004,3483.0999999999995,3804.873
48,40132.0,44674.93,3483.0999999999995,3783.125
49,40132.0,44948.399000000005,3483.0999999999995,3789.035
50,40132.0,45081.096,3483.0999999999995,3805.104
51,40132.0,44800.079000000005,3483.0999999999995,3793.08
52,40132.0,44302.748,3483.0999999999995,3759.817
53,40132.0,44530.404,3483.0999999999995,3780.781
54,40132.0,45096.434,3483.0999999999995,3796.2929999999997
55,40132.0,44273.992999999995,3483.0999999999995,3761.703
56,40132.0,45060.169,3483.0999999999995,3794.9320000000002
57,40132.0,44473.7,3483.0999999999995,3774.3239999999996
58,40132.0,44339.124,3483.0999999999995,3754.8459999999995
59,40132.0,45446.617999999995,3483.0999999999995,3814.867
60,40132.0,44752.700999999994,3483.0999999999995,3789.445
61,40132.0,44250.027,3483.0999999999995,3761.4970000000003
62,40132.0,45316.865999999995,3483.0999999999995,3804.89
63,40132.0,44437.343,3483.0999999999995,3764.962
64,40132.0,44702.799000000006,3483.0999999999995,3773.7329999999997
65,40132.0,44822.887,3483.0999999999995,3789.317
66,40132.0,45030.087,3483.0999999999995,3795.973
67,40132.0,44598.29,3483.0999999999995,3768.645
68,40132.0,44468.942,3483.0999999999995,3771.86
69,40132.0,45200.733,3483.0999999999995,3806.833
