iter,best,mean
0,571.0,1510.595
1,571.0,776.925
2,560.0,619.95
3,558.0,594.18
4,558.0,579.325
5,552.0,573.305
6,552.0,568.48
7,552.0,564.84
8,552.0,562.525
9,552.0,560.48
10,548.0,559.005
11,548.0,557.16
12,548.0,554.125
13,548.0,553.35
14,548.0,552.79
15,548.0,552.09
16,548.0,550.96
17,548.0,549.6
18,548.0,548.0
19,548.0,548.0
20,548.0,548.0
21,548.0,548.0
22,548.0,548.0
23,548.0,548.0
24,548.0,548.0
25,548.0,548.0
26,548.0,548.0
27,548.0,548.0
28,548.0,548.0
29,548.0,548.0
30,548.0,548.0
31,548.0,548.0
32,548.0,548.0
33,548.0,548.0
34,548.0,548.0
35,548.0,548.0
36,548.0,548.0
37,548.0,548.0
38,548.0,548.0
39,548.0,548.0
40,548.0,548.0
41,548.0,548.0
42,548.0,548.0
43,548.0,548.0
44,548.0,548.0
45,548.0,548.0
46,548.0,548.0
47,548.0,548.0
48,548.0,548.0
49,548.0,548.0
50,548.0,548.0
51,548.0,548.0
52,548.0,548.0
