iter,best,mean,best_route_time,mean_route_time
1,42797.7,49186.778999999995,4124.8,4628.282999999999
2,42700.7,49131.782999999996,4102.6,4611.085999999999
3,41931.9,49175.985,4064.2999999999997,4627.76
4,41931.9,49186.525,4064.2999999999997,4644.402
5,41931.9,48834.581,4064.2999999999997,4618.0470000000005
6,41931.9,49136.558,4064.2999999999997,4629.532999999999
7,41931.9,48917.038,4064.2999999999997,4609.655
8,41931.9,49138.647000000004,4064.2999999999997,4618.536
9,41931.9,48992.248,4064.2999999999997,4619.765
10,41931.9,48862.805,4064.2999999999997,4619.539
11,41931.9,48489.898,4064.2999999999997,4586.88
12,40433.1,48284.28599999999,3924.6999999999994,4564.826
13,40433.1,47572.437999999995,3924.6999999999994,4518.08
14,40133.3,47988.347,3924.6999999999994,4542.653
15,40133.3,47524.09,3991.7999999999993,4499.226
16,40133.3,47703.032999999996,3991.7999999999993,4505.807
17,40133.3,47860.581,3991.7999999999993,4528.334
18,40133.3,47713.842000000004,3991.7999999999993,4512.253
19,40133.3,47694.329000000005,3991.7999999999993,4493.413
20,40133.3,46980.23,3991.7999999999993,4473.151
21,40133.3,46855.335,3991.7999999999993,4464.292
22,40133.3,47339.83,3991.7999999999993,4511.137
23,40133.3,47408.744000000006,3991.7999999999993,4506.605
24,40133.3,46989.505,3991.7999999999993,4472.5470000000005
25,40133.3,47212.058,3991.7999999999993,4502.9529999999995
26,40133.3,47731.312000000005,3991.7999999999993,4522.902
27,40133.3,47043.375,3991.7999999999993,4482.611
28,40133.3,47099.447,3991.7999999999993,4482.138
29,40133.3,47370.835999999996,3991.7999999999993,4514.448
30,40133.3,47349.445,3991.7999999999993,4498.179
31,40133.3,47237.365,3991.7999999999993,4507.08
32,40133.3,47100.287000000004,3991.7999999999993,4502.898999999999
33,40133.3,47422.361,3982.7999999999997,4539.996
34,40133.3,47778.823,3991.7999999999993,4551.7789999999995
35,40133.3,47365.740999999995,3991.7999999999993,4515.187
36,40133.3,47392.107,3991.7999999999993,4518.621999999999
37,40133.3,47135.304000000004,3991.7999999999993,4505.5109999999995
38,40133.3,47258.58900000001,3991.7999999999993,4526.987
39,40133.3,47698.577000000005,3991.7999999999993,4542.009
