iter,best,mean,best_route_time,mean_route_time
0,54131.6,62374.943999999996,3729.8999999999996,4288.64
0,53285.399999999994,55973.52199999999,3729.8999999999996,3896.47
0,53285.399999999994,55006.208,3729.8999999999996,3829.0159999999996
0,53285.399999999994,54516.664,3729.8999999999996,3784.4819999999995
0,53285.399999999994,54046.98,3729.8999999999996,3739.6199999999994
0,53285.399999999994,54046.98,3729.8999999999996,3739.6199999999994
0,53285.399999999994,54046.98,3729.8999999999996,3739.6199999999994
0,53285.399999999994,54046.98,3729.8999999999996,3739.6199999999994
0,53285.399999999994,54030.056,3729.8999999999996,3741.564
0,53285.399999999994,53996.208,3729.8999999999996,3745.4519999999993
0,53285.399999999994,53962.36,3729.8999999999996,3749.3399999999992
0,53285.399999999994,53911.587999999996,3729.8999999999996,3755.1719999999996
0,53285.399999999994,53911.587999999996,3729.8999999999996,3755.1719999999996
0,53285.399999999994,53810.043999999994,3729.8999999999996,3766.836
0,53285.399999999994,53759.27199999999,3729.8999999999996,3772.6679999999997
0,53285.399999999994,53623.88,3729.8999999999996,3788.22
0,53285.399999999994,53843.78,3729.8999999999996,3770.8559999999998
0,53285.399999999994,54063.903999999995,3729.8999999999996,3737.3719999999994
0,53285.399999999994,54046.98,3729.8999999999996,3739.2399999999993
0,53285.399999999994,54046.98,3729.8999999999996,3739.2399999999993
0,53285.399999999994,54030.056,3729.8999999999996,3741.1079999999997
0,53285.399999999994,54013.132000000005,3729.8999999999996,3742.9759999999997
0,53285.399999999994,54013.132000000005,3729.8999999999996,3742.9759999999997
0,53285.399999999994,53996.208,3729.8999999999996,3744.8439999999996
0,53285.399999999994,53928.512,3729.8999999999996,3752.316
0,53285.399999999994,53894.664,3729.8999999999996,3756.0519999999997
0,53285.399999999994,53826.968,3729.8999999999996,3763.5239999999994
0,53285.399999999994,53657.727999999996,3729.8999999999996,3782.204
0,53285.399999999994,53471.56399999999,3729.8999999999996,3802.752
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
0,53285.399999999994,53319.248,3729.8999999999996,3819.5640000000003
