iter,best,mean
1,42130.33488002038,49773.840706172065
2,40404.85097110348,46530.328067672235
3,40404.85097110348,44789.19890627618
4,40404.85097110348,42997.21231196966
5,40404.85097110348,42219.28490818634
6,40404.85097110348,41811.12035687074
7,40404.85097110348,41466.02357508737
8,40404.85097110348,40991.51550013522
9,40404.85097110348,40404.85097110348
10,40404.85097110348,40404.85097110348
11,40404.85097110348,40404.85097110348
12,40404.85097110348,40404.85097110348
13,40404.85097110348,40404.85097110348
14,40404.85097110348,40404.85097110348
15,40404.85097110348,40404.85097110348
16,40404.85097110348,40404.85097110348
17,40404.85097110348,40404.85097110348
18,40404.85097110348,40404.85097110348
