vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c2,5,0.0,10000.0,0.0,25098.89556481246,1822.441232711742,100000.0,0.0,100000.0,"[0, 26, 28, 27, 0]"
