iter,best,mean
0,1177614.4775051903,1278559.9051621642
1,1171245.5219965223,1264562.968938287
2,1171245.5219965223,1254687.9592195984
3,1171245.5219965223,1226825.7949738605
4,1148348.9081742463,1206055.7374989847
5,1148348.9081742463,1186236.0116715007
6,1146884.2999482835,1176388.1268454478
7,1123903.680731051,1169698.2918012484
8,1123903.680731051,1165130.7313486305
9,1123903.6807310507,1158642.0239879
10,1123903.6807310507,1153340.9930195296
11,1123903.6807310507,1146888.8862369813
12,1110558.124495488,1138435.6065393833
13,1110558.124495488,1132432.8280038706
14,1108566.81920919,1125987.22104342
15,1108164.0064154877,1122973.6147770176
16,1108164.0064154877,1121971.309690965
17,1100660.3764151419,1120439.3314080664
18,1100660.3764151419,1118422.0714219955
19,1080258.9171697916,1113279.404057712
20,1080258.9171697916,1110255.3394756229
21,1080258.9171697916,1106115.852778618
22,1080258.9171697916,1104563.2207475463
23,1069886.636325644,1100526.0657767826
24,1069886.636325644,1096935.638789214
25,1069886.636325644,1092091.719540749
26,1053390.3121189298,1087389.2295726172
27,1053390.3121189298,1081749.1957355773
28,1053390.3121189298,1078184.8867242099
29,1053390.3121189298,1075432.4701836032
30,1053390.3121189298,1072469.2461078167
31,1038777.765120934,1068176.1122353836
32,1038777.765120934,1063521.6738428161
33,1038777.765120934,1056897.1795521588
34,1023656.192803683,1051091.8037640976
35,1023656.192803683,1049848.8396548857
36,1013695.6305668682,1046770.5277642151
37,1006358.2459410179,1041436.0330994292
38,1006358.2459410179,1035402.3439074546
39,1006358.2459410179,1031376.9810071235
40,1006358.2459410179,1027664.9673090072
41,989605.358852146,1022952.5476487427
42,989605.358852146,1021167.7153628526
43,989605.358852146,1016442.7684597428
44,989605.358852146,1013225.7957651744
45,989605.358852146,1010877.7740348763
46,989605.358852146,1009263.4287113996
47,989605.358852146,1007891.5853779312
48,989378.1499016207,1005643.3618430624
49,987209.3828129531,1003646.3784450219
50,987209.3828129531,1001537.3411073051
51,965810.6444215343,997844.4910664752
52,962557.1896026054,993705.5294508339
53,962557.1896026054,989807.5187119308
54,962329.9806520802,985231.6760453333
55,948884.6953698735,978248.7024695734
56,948884.6953698735,972556.2048708707
57,948884.6953698735,965496.7022524071
58,948884.6953698735,960977.0217118943
59,933920.8457975117,957727.7513262301
60,922804.1899698707,952770.7014092187
61,922804.1899698707,949672.9873047766
62,922804.1899698707,946958.6773446522
63,922804.1899698707,945111.9140006617
64,914855.9666250192,943240.0366224372
65,914855.9666250192,939460.6621066029
66,914855.9666250192,934059.1522630682
67,914855.9666250192,929778.715442553
68,914855.9666250192,924851.1190666797
69,913373.2247612125,922110.2398382351
70,902849.3937727858,917402.1698221497
71,893850.0497810731,914147.3486875736
