iter,best,mean
0,545.0,691.425
1,545.0,618.89
2,545.0,601.16
3,545.0,589.18
4,530.0,580.93
5,528.0,575.38
6,527.0,568.59
7,527.0,564.35
8,527.0,560.255
9,525.0,556.68
10,525.0,553.695
11,525.0,549.93
12,518.0,547.025
13,518.0,543.925
14,518.0,541.42
15,518.0,538.805
16,518.0,536.74
17,518.0,535.35
18,517.0,532.775
19,517.0,531.195
20,514.0,529.28
21,514.0,526.94
22,514.0,525.535
23,514.0,524.225
24,514.0,523.195
25,514.0,522.32
26,514.0,521.475
27,513.0,520.395
28,513.0,518.935
29,513.0,517.78
30,513.0,516.915
31,513.0,515.66
32,513.0,514.805
33,513.0,514.725
34,513.0,514.66
35,513.0,514.465
36,513.0,514.19
