vehicle_id,vehicle_name,num_stops_including_depot,capacity_used,capacity_max,capacity_utilization,distance_m,time_s,initial_cost,distance_cost,route_cost,stops_by_id
0,Truck-01-c6,17,0.0,10000.0,0.0,19988.605942973383,1451.4937803805499,100000.0,0.0,100000.0,"[0, 38, 39, 40, 57, 41, 42, 49, 47, 48, 50, 53, 52, 51, 54, 69, 0]"
