iter,best,mean
0,32023.028313195915,39045.4671357947
1,32023.028313195915,34541.01501037672
2,32023.028313195915,33558.35388854027
3,32023.028313195915,32773.88636864289
4,32023.028313195915,32330.736632975055
5,32023.028313195915,32028.804434070516
6,32023.028313195915,32023.028313195915
7,32023.028313195915,32023.028313195915
8,32023.028313195915,32023.028313195915
9,32023.028313195915,32023.028313195915
10,32023.028313195915,32023.028313195915
11,32023.028313195915,32023.028313195915
12,32023.028313195915,32023.028313195915
13,32023.028313195915,32023.028313195915
14,32023.028313195915,32023.028313195915
