iter,best,mean
1,1150538.1238981686,1276744.0353813889
2,1140009.5201312688,1259126.8037589819
3,1139344.5421849964,1245252.8999520822
4,1094247.5718077598,1236472.970549754
5,1094247.5718077598,1227434.135303911
6,1094247.5718077598,1221503.1599099664
7,1094247.5718077598,1214615.4120984965
8,1094247.5718077598,1211603.2940508141
9,1082277.5685637246,1206323.5510015357
10,1082277.5685637246,1202311.801792606
11,1082277.5685637246,1198844.8099611606
12,1082277.5685637246,1195209.9128559385
13,1082277.5685637246,1192640.2829114345
14,1082277.5685637246,1189735.281221861
15,1081886.6666847214,1187232.2880125768
16,1081886.6666847214,1185153.690584094
17,1062014.1477031503,1183388.7182182965
18,1062014.1477031503,1182288.797374966
19,1062014.1477031503,1180308.5881810323
20,1062014.1477031503,1178880.5323442682
21,1062014.1477031503,1176774.2179991344
22,1062014.1477031503,1175263.1288194791
23,1062014.1477031503,1173897.2482997149
24,1062014.1477031503,1172699.9200938544
25,1062014.1477031503,1172078.6068291476
26,1058328.6752471311,1171244.7800593388
27,1058328.6752471311,1170192.6927131768
28,1058328.6752471311,1169170.2833918484
29,1058328.6752471311,1167542.1337932595
30,1058328.6752471311,1166438.7839787495
31,1058328.6752471311,1165570.1605094157
32,1058328.6752471311,1165121.6458377482
33,1058328.6752471311,1163433.5318886933
34,1058328.6752471311,1163104.1891257348
35,1058328.6752471311,1162165.4006002974
36,1058328.6752471311,1161280.6501306898
37,1058328.6752471311,1160776.0232554595
38,1058328.6752471311,1160384.2495538597
39,1045295.781517938,1159985.442716802
40,1045295.781517938,1158917.921969977
41,1045295.781517938,1158249.8242305182
42,1045295.781517938,1157588.3225942454
43,1045295.781517938,1156958.7548803536
44,1045295.781517938,1156138.623180883
45,1045295.781517938,1155061.3322115233
46,1045295.781517938,1154571.367847198
47,1045295.781517938,1154004.6090385327
48,1045295.781517938,1153616.7386869448
49,1045295.781517938,1152811.068059169
50,1045295.781517938,1152384.8727278728
51,1045295.781517938,1152279.613105829
52,1045295.781517938,1152012.705305572
53,1045295.781517938,1151694.001607689
54,1045295.781517938,1151617.7369738831
55,1045295.781517938,1151533.8835662196
56,1045295.781517938,1151292.3751769324
57,1045295.781517938,1151092.3058954086
58,1045295.781517938,1150789.315487842
59,1045295.781517938,1150392.515366742
60,1045295.781517938,1150129.6991356136
61,1045295.781517938,1149964.9275089803
62,1045295.781517938,1149847.3256567135
63,1045295.781517938,1149664.6032681384
64,1045295.781517938,1149448.0786614118
65,1045295.781517938,1149257.44653602
66,1045295.781517938,1148968.1977680228
67,1045295.781517938,1148525.2334219257
68,1045295.781517938,1148381.3972624235
69,1045295.781517938,1148215.1606908739
70,1045295.781517938,1147855.9067797258
71,1045295.781517938,1147632.3341223716
72,1045295.781517938,1147578.4580709815
73,1045295.781517938,1147330.7956852743
74,1045295.781517938,1147065.6917183632
75,1045295.781517938,1146382.6266769706
76,1045295.781517938,1146152.9972811192
77,1045295.781517938,1145737.3773613675
78,1045295.781517938,1145654.873697272
79,1045295.781517938,1145287.1536172566
80,1045295.781517938,1144948.5059537198
81,1045295.781517938,1144902.4368419033
82,1045295.781517938,1144410.8562620974
83,1045295.781517938,1144020.6343066362
84,1045295.781517938,1143511.888036781
85,1045295.781517938,1142938.5923188615
86,1045295.781517938,1142483.275697968
87,1045295.781517938,1142216.9885491459
88,1045295.781517938,1141963.1882094934
89,1045295.781517938,1141211.4771399475
90,1045295.781517938,1140696.3696106195
91,1045295.781517938,1140599.7245120022
92,1045295.781517938,1140559.8789549964
93,1045295.781517938,1140006.8695078408
94,1045295.781517938,1139941.5001696309
95,1045295.781517938,1139642.922413097
96,1045295.781517938,1139401.6053341213
97,1045295.781517938,1139246.4923783883
98,1045295.781517938,1138969.952640243
99,1045295.781517938,1138911.4295753497
100,1045295.781517938,1138745.6904771829
101,1045295.781517938,1138538.9149538598
102,1045295.781517938,1138236.994702256
103,1045295.781517938,1137993.1458158824
104,1045295.781517938,1137690.7962295793
105,1045295.781517938,1137675.3713275227
106,1045295.781517938,1137567.8260223577
107,1045295.781517938,1137215.5806791473
108,1045295.781517938,1137215.5806791473
109,1045295.781517938,1136969.8227782983
110,1045295.781517938,1136743.5198613545
111,1045295.781517938,1136704.341178046
112,1045295.781517938,1136532.0892442258
113,1045295.781517938,1136259.3437049482
114,1045295.781517938,1136165.413410947
115,1045295.781517938,1135890.9123441346
116,1045295.781517938,1135768.8129338112
117,1045295.781517938,1135596.2394409943
118,1045295.781517938,1135531.1222673669
119,1045295.781517938,1135376.6515368326
120,1045295.781517938,1135113.1208290488
121,1045295.781517938,1135097.5452894715
122,1045295.781517938,1134738.1062219215
123,1045295.781517938,1134583.6490685525
124,1045295.781517938,1134552.2025557007
125,1045295.781517938,1134479.1422555961
126,1045295.781517938,1134361.985288749
127,1045295.781517938,1134338.7091467262
128,1045295.781517938,1134081.3549545277
129,1045295.781517938,1133954.8945561158
130,1045295.781517938,1133735.4317564794
131,1045295.781517938,1133469.351623537
132,1045295.781517938,1133335.299140517
133,1045295.781517938,1132912.5318777722
134,1045295.781517938,1132686.860556526
135,1045295.781517938,1132584.258920788
136,1045295.781517938,1132268.8870834731
137,1045295.781517938,1132071.6495376653
138,1045295.781517938,1131963.7143461956
