Iterasi,aco,ga,nsga2,ntnsga2,pso
34,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
35,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
36,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
37,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
38,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
39,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
40,49897.699999999975,49014.10000000001,49014.10000000001,49014.10000000001,49014.10000000001
41,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
42,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
43,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
44,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
45,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
46,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
47,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
48,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
49,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
50,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
51,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
52,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
53,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
54,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
55,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
56,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
57,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
58,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
59,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
60,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
61,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
62,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
63,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
64,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
65,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
66,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
67,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
68,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
69,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
70,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
71,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
72,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
73,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
74,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
75,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
76,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
77,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
78,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
79,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
80,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
81,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
82,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
83,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
84,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
85,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
86,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
87,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
88,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
89,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
90,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
91,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
92,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
93,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
94,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
95,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
96,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
97,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
98,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
99,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
100,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
101,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
102,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
103,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
104,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
105,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
106,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
107,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
108,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
109,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
110,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
111,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
112,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
113,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
114,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
115,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
116,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
117,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
118,49897.699999999975,49014.10000000001,49014.10000000001,,49014.10000000001
119,49897.699999999975,49014.10000000001,49014.10000000001,,
120,49897.699999999975,49014.10000000001,49014.10000000001,,
121,49897.699999999975,49014.10000000001,49014.10000000001,,
122,49897.699999999975,49014.10000000001,49014.10000000001,,
123,49897.699999999975,49014.10000000001,49014.10000000001,,
124,49897.699999999975,49014.10000000001,49014.10000000001,,
125,49897.699999999975,49014.10000000001,49014.10000000001,,
126,49897.699999999975,49014.10000000001,49014.10000000001,,
127,49897.699999999975,49014.10000000001,49014.10000000001,,
128,49897.699999999975,49014.10000000001,49014.10000000001,,
129,49897.699999999975,49014.10000000001,49014.10000000001,,
130,49897.699999999975,49014.10000000001,49014.10000000001,,
131,49897.699999999975,49014.10000000001,49014.10000000001,,
132,49897.699999999975,49014.10000000001,49014.10000000001,,
133,49897.699999999975,49014.10000000001,49014.10000000001,,
134,49897.699999999975,49014.10000000001,49014.10000000001,,
135,49897.699999999975,49014.10000000001,49014.10000000001,,
136,49897.699999999975,49014.10000000001,49014.10000000001,,
137,49897.699999999975,49014.10000000001,49014.10000000001,,
138,49897.699999999975,49014.10000000001,49014.10000000001,,
139,49897.699999999975,49014.10000000001,49014.10000000001,,
140,49897.699999999975,49014.10000000001,49014.10000000001,,
141,49897.699999999975,49014.10000000001,49014.10000000001,,
142,49897.699999999975,49014.10000000001,49014.10000000001,,
143,49897.699999999975,49014.10000000001,49014.10000000001,,
144,49897.699999999975,49014.10000000001,49014.10000000001,,
145,49897.699999999975,49014.10000000001,49014.10000000001,,
146,49897.699999999975,49014.10000000001,49014.10000000001,,
147,49897.699999999975,49014.10000000001,49014.10000000001,,
148,49897.699999999975,49014.10000000001,49014.10000000001,,
149,49897.699999999975,49014.10000000001,49014.10000000001,,
150,49897.699999999975,49014.10000000001,49014.10000000001,,
151,49897.699999999975,49014.10000000001,49014.10000000001,,
152,49897.699999999975,49014.10000000001,49014.10000000001,,
153,49897.699999999975,49014.10000000001,49014.10000000001,,
154,49897.699999999975,49014.10000000001,49014.10000000001,,
155,49897.699999999975,49014.10000000001,49014.10000000001,,
156,49897.699999999975,49014.10000000001,49014.10000000001,,
157,49897.699999999975,49014.10000000001,49014.10000000001,,
158,49897.699999999975,49014.10000000001,49014.10000000001,,
159,49897.699999999975,49014.10000000001,49014.10000000001,,
160,49897.699999999975,49014.10000000001,49014.10000000001,,
161,49897.699999999975,49014.10000000001,49014.10000000001,,
162,49897.699999999975,49014.10000000001,49014.10000000001,,
163,49897.699999999975,49014.10000000001,49014.10000000001,,
164,49897.699999999975,49014.10000000001,49014.10000000001,,
165,49897.699999999975,49014.10000000001,49014.10000000001,,
166,49897.699999999975,49014.10000000001,49014.10000000001,,
167,49897.699999999975,49014.10000000001,49014.10000000001,,
168,49897.699999999975,49014.10000000001,49014.10000000001,,
169,49897.699999999975,49014.10000000001,49014.10000000001,,
170,49897.699999999975,49014.10000000001,49014.10000000001,,
171,49897.699999999975,49014.10000000001,49014.10000000001,,
172,49897.699999999975,49014.10000000001,49014.10000000001,,
173,49897.699999999975,49014.10000000001,49014.10000000001,,
174,49897.699999999975,49014.10000000001,49014.10000000001,,
175,49897.699999999975,49014.10000000001,49014.10000000001,,
176,49897.699999999975,49014.10000000001,49014.10000000001,,
177,49897.699999999975,49014.10000000001,49014.10000000001,,
178,49897.699999999975,49014.10000000001,49014.10000000001,,
179,49897.699999999975,49014.10000000001,49014.10000000001,,
180,49897.699999999975,49014.10000000001,49014.10000000001,,
181,49897.699999999975,49014.10000000001,49014.10000000001,,
182,49897.699999999975,49014.10000000001,49014.10000000001,,
183,49897.699999999975,49014.10000000001,49014.10000000001,,
184,49897.699999999975,49014.10000000001,49014.10000000001,,
185,49897.699999999975,49014.10000000001,49014.10000000001,,
186,49897.699999999975,49014.10000000001,49014.10000000001,,
187,49897.699999999975,49014.10000000001,49014.10000000001,,
188,49897.699999999975,49014.10000000001,49014.10000000001,,
189,49897.699999999975,49014.10000000001,49014.10000000001,,
190,49897.699999999975,49014.10000000001,49014.10000000001,,
191,49897.699999999975,49014.10000000001,49014.10000000001,,
192,,49014.10000000001,49014.10000000001,,
193,,49014.10000000001,49014.10000000001,,
194,,49014.10000000001,49014.10000000001,,
195,,49014.10000000001,49014.10000000001,,
196,,49014.10000000001,49014.10000000001,,
197,,49014.10000000001,49014.10000000001,,
198,,49014.10000000001,49014.10000000001,,
199,,49014.10000000001,49014.10000000001,,
200,,49014.10000000001,49014.10000000001,,
201,,49014.10000000001,49014.10000000001,,
202,,49014.10000000001,49014.10000000001,,
203,,49014.10000000001,49014.10000000001,,
204,,49014.10000000001,49014.10000000001,,
205,,49014.10000000001,49014.10000000001,,
206,,49014.10000000001,49014.10000000001,,
207,,49014.10000000001,49014.10000000001,,
208,,49014.10000000001,49014.10000000001,,
209,,49014.10000000001,49014.10000000001,,
210,,49014.10000000001,49014.10000000001,,
211,,49014.10000000001,49014.10000000001,,
212,,49014.10000000001,49014.10000000001,,
213,,49014.10000000001,49014.10000000001,,
214,,49014.10000000001,49014.10000000001,,
215,,49014.10000000001,49014.10000000001,,
216,,49014.10000000001,49014.10000000001,,
217,,49014.10000000001,49014.10000000001,,
218,,49014.10000000001,49014.10000000001,,
219,,49014.10000000001,49014.10000000001,,
220,,49014.10000000001,49014.10000000001,,
221,,49014.10000000001,49014.10000000001,,
222,,49014.10000000001,49014.10000000001,,
223,,49014.10000000001,49014.10000000001,,
224,,49014.10000000001,49014.10000000001,,
225,,49014.10000000001,49014.10000000001,,
226,,49014.10000000001,49014.10000000001,,
227,,49014.10000000001,49014.10000000001,,
228,,49014.10000000001,49014.10000000001,,
229,,49014.10000000001,49014.10000000001,,
230,,49014.10000000001,49014.10000000001,,
231,,49014.10000000001,49014.10000000001,,
232,,49014.10000000001,49014.10000000001,,
233,,49014.10000000001,49014.10000000001,,
234,,49014.10000000001,49014.10000000001,,
235,,49014.10000000001,49014.10000000001,,
236,,49014.10000000001,49014.10000000001,,
237,,49014.10000000001,49014.10000000001,,
238,,49014.10000000001,49014.10000000001,,
239,,49014.10000000001,49014.10000000001,,
240,,49014.10000000001,49014.10000000001,,
241,,49014.10000000001,49014.10000000001,,
242,,49014.10000000001,49014.10000000001,,
243,,49014.10000000001,49014.10000000001,,
244,,49014.10000000001,49014.10000000001,,
245,,49014.10000000001,49014.10000000001,,
246,,49014.10000000001,49014.10000000001,,
247,,49014.10000000001,49014.10000000001,,
248,,49014.10000000001,49014.10000000001,,
249,,49014.10000000001,49014.10000000001,,
250,,49014.10000000001,49014.10000000001,,
251,,49014.10000000001,49014.10000000001,,
252,,49014.10000000001,49014.10000000001,,
253,,49014.10000000001,49014.10000000001,,
254,,49014.10000000001,49014.10000000001,,
255,,49014.10000000001,49014.10000000001,,
256,,49014.10000000001,49014.10000000001,,
257,,49014.10000000001,49014.10000000001,,
258,,49014.10000000001,49014.10000000001,,
259,,49014.10000000001,49014.10000000001,,
260,,49014.10000000001,49014.10000000001,,
261,,49014.10000000001,49014.10000000001,,
262,,49014.10000000001,49014.10000000001,,
263,,49014.10000000001,49014.10000000001,,
264,,49014.10000000001,49014.10000000001,,
265,,49014.10000000001,49014.10000000001,,
266,,49014.10000000001,49014.10000000001,,
267,,49014.10000000001,49014.10000000001,,
268,,49014.10000000001,49014.10000000001,,
269,,49014.10000000001,49014.10000000001,,
270,,49014.10000000001,49014.10000000001,,
271,,49014.10000000001,49014.10000000001,,
272,,49014.10000000001,49014.10000000001,,
273,,49014.10000000001,49014.10000000001,,
274,,49014.10000000001,49014.10000000001,,
275,,49014.10000000001,49014.10000000001,,
276,,49014.10000000001,49014.10000000001,,
277,,49014.10000000001,49014.10000000001,,
278,,49014.10000000001,49014.10000000001,,
279,,49014.10000000001,49014.10000000001,,
280,,49014.10000000001,49014.10000000001,,
281,,49014.10000000001,49014.10000000001,,
282,,49014.10000000001,49014.10000000001,,
283,,49014.10000000001,49014.10000000001,,
284,,49014.10000000001,49014.10000000001,,
285,,49014.10000000001,49014.10000000001,,
286,,49014.10000000001,49014.10000000001,,
287,,49014.10000000001,49014.10000000001,,
288,,49014.10000000001,49014.10000000001,,
289,,49014.10000000001,49014.10000000001,,
290,,49014.10000000001,49014.10000000001,,
291,,49014.10000000001,49014.10000000001,,
292,,49014.10000000001,49014.10000000001,,
293,,49014.10000000001,49014.10000000001,,
294,,49014.10000000001,49014.10000000001,,
295,,49014.10000000001,49014.10000000001,,
296,,49014.10000000001,49014.10000000001,,
297,,49014.10000000001,49014.10000000001,,
298,,49014.10000000001,49014.10000000001,,
299,,49014.10000000001,49014.10000000001,,
300,,49014.10000000001,49014.10000000001,,
301,,49014.10000000001,49014.10000000001,,
302,,49014.10000000001,49014.10000000001,,
303,,49014.10000000001,49014.10000000001,,
304,,49014.10000000001,49014.10000000001,,
305,,49014.10000000001,49014.10000000001,,
306,,49014.10000000001,49014.10000000001,,
307,,49014.10000000001,49014.10000000001,,
308,,49014.10000000001,49014.10000000001,,
309,,49014.10000000001,49014.10000000001,,
310,,49014.10000000001,49014.10000000001,,
311,,49014.10000000001,49014.10000000001,,
312,,49014.10000000001,49014.10000000001,,
313,,49014.10000000001,49014.10000000001,,
314,,49014.10000000001,49014.10000000001,,
315,,49014.10000000001,49014.10000000001,,
316,,49014.10000000001,49014.10000000001,,
317,,49014.10000000001,49014.10000000001,,
318,,49014.10000000001,49014.10000000001,,
319,,49014.10000000001,49014.10000000001,,
320,,49014.10000000001,49014.10000000001,,
321,,49014.10000000001,49014.10000000001,,
322,,49014.10000000001,49014.10000000001,,
323,,49014.10000000001,49014.10000000001,,
324,,49014.10000000001,49014.10000000001,,
325,,49014.10000000001,49014.10000000001,,
326,,49014.10000000001,49014.10000000001,,
327,,49014.10000000001,49014.10000000001,,
328,,49014.10000000001,49014.10000000001,,
329,,49014.10000000001,49014.10000000001,,
330,,49014.10000000001,49014.10000000001,,
331,,49014.10000000001,49014.10000000001,,
332,,49014.10000000001,49014.10000000001,,
333,,49014.10000000001,49014.10000000001,,
334,,49014.10000000001,49014.10000000001,,
335,,49014.10000000001,49014.10000000001,,
336,,49014.10000000001,49014.10000000001,,
337,,49014.10000000001,49014.10000000001,,
338,,49014.10000000001,49014.10000000001,,
339,,49014.10000000001,49014.10000000001,,
340,,49014.10000000001,49014.10000000001,,
341,,49014.10000000001,49014.10000000001,,
342,,49014.10000000001,49014.10000000001,,
343,,49014.10000000001,49014.10000000001,,
344,,49014.10000000001,49014.10000000001,,
345,,49014.10000000001,49014.10000000001,,
346,,49014.10000000001,49014.10000000001,,
347,,49014.10000000001,49014.10000000001,,
348,,49014.10000000001,49014.10000000001,,
349,,49014.10000000001,49014.10000000001,,
350,,49014.10000000001,49014.10000000001,,
351,,49014.10000000001,49014.10000000001,,
352,,49014.10000000001,49014.10000000001,,
353,,49014.10000000001,49014.10000000001,,
354,,49014.10000000001,49014.10000000001,,
355,,49014.10000000001,49014.10000000001,,
356,,49014.10000000001,49014.10000000001,,
357,,49014.10000000001,49014.10000000001,,
358,,49014.10000000001,49014.10000000001,,
359,,49014.10000000001,49014.10000000001,,
360,,49014.10000000001,49014.10000000001,,
361,,49014.10000000001,49014.10000000001,,
362,,49014.10000000001,49014.10000000001,,
363,,49014.10000000001,49014.10000000001,,
364,,49014.10000000001,49014.10000000001,,
365,,49014.10000000001,49014.10000000001,,
366,,49014.10000000001,49014.10000000001,,
367,,49014.10000000001,49014.10000000001,,
368,,49014.10000000001,49014.10000000001,,
369,,49014.10000000001,49014.10000000001,,
370,,49014.10000000001,,,
371,,49014.10000000001,,,
372,,49014.10000000001,,,
373,,49014.10000000001,,,
374,,49014.10000000001,,,
375,,49014.10000000001,,,
376,,49014.10000000001,,,
377,,49014.10000000001,,,
378,,49014.10000000001,,,
379,,49014.10000000001,,,
380,,49014.10000000001,,,
381,,49014.10000000001,,,
382,,49014.10000000001,,,
383,,49014.10000000001,,,
384,,49014.10000000001,,,
385,,49014.10000000001,,,
386,,49014.10000000001,,,
387,,49014.10000000001,,,
388,,49014.10000000001,,,
389,,49014.10000000001,,,
390,,49014.10000000001,,,
391,,49014.10000000001,,,
392,,49014.10000000001,,,
393,,49014.10000000001,,,
394,,49014.10000000001,,,
395,,49014.10000000001,,,
396,,49014.10000000001,,,
397,,49014.10000000001,,,
398,,49014.10000000001,,,
399,,49014.10000000001,,,
400,,49014.10000000001,,,
401,,49014.10000000001,,,
402,,49014.10000000001,,,
403,,49014.10000000001,,,
404,,49014.10000000001,,,
405,,49014.10000000001,,,
406,,49014.10000000001,,,
407,,49014.10000000001,,,
408,,49014.10000000001,,,
409,,49014.10000000001,,,
410,,49014.10000000001,,,
411,,49014.10000000001,,,
412,,49014.10000000001,,,
413,,49014.10000000001,,,
414,,49014.10000000001,,,
415,,49014.10000000001,,,
416,,49014.10000000001,,,
417,,49014.10000000001,,,
418,,49014.10000000001,,,
419,,49014.10000000001,,,
420,,49014.10000000001,,,
421,,49014.10000000001,,,
422,,49014.10000000001,,,
423,,49014.10000000001,,,
424,,49014.10000000001,,,
425,,49014.10000000001,,,
426,,49014.10000000001,,,
427,,49014.10000000001,,,
428,,49014.10000000001,,,
429,,49014.10000000001,,,
430,,49014.10000000001,,,
431,,49014.10000000001,,,
432,,49014.10000000001,,,
433,,49014.10000000001,,,
434,,49014.10000000001,,,
435,,49014.10000000001,,,
436,,49014.10000000001,,,
437,,49014.10000000001,,,
438,,49014.10000000001,,,
439,,49014.10000000001,,,
440,,49014.10000000001,,,
441,,49014.10000000001,,,
442,,49014.10000000001,,,
443,,49014.10000000001,,,
444,,49014.10000000001,,,
445,,49014.10000000001,,,
446,,49014.10000000001,,,
447,,49014.10000000001,,,
448,,49014.10000000001,,,
449,,49014.10000000001,,,
450,,49014.10000000001,,,
451,,49014.10000000001,,,
452,,49014.10000000001,,,
453,,49014.10000000001,,,
454,,49014.10000000001,,,
455,,49014.10000000001,,,
456,,49014.10000000001,,,
457,,49014.10000000001,,,
458,,49014.10000000001,,,
459,,49014.10000000001,,,
460,,49014.10000000001,,,
461,,49014.10000000001,,,
462,,49014.10000000001,,,
463,,49014.10000000001,,,
464,,49014.10000000001,,,
465,,49014.10000000001,,,
466,,49014.10000000001,,,
467,,49014.10000000001,,,
468,,49014.10000000001,,,
469,,49014.10000000001,,,
470,,49014.10000000001,,,
471,,49014.10000000001,,,
472,,49014.10000000001,,,
473,,49014.10000000001,,,
474,,49014.10000000001,,,
475,,49014.10000000001,,,
476,,49014.10000000001,,,
477,,49014.10000000001,,,
478,,49014.10000000001,,,
479,,49014.10000000001,,,
480,,49014.10000000001,,,
481,,49014.10000000001,,,
482,,49014.10000000001,,,
483,,49014.10000000001,,,
484,,49014.10000000001,,,
485,,49014.10000000001,,,
486,,49014.10000000001,,,
487,,49014.10000000001,,,
488,,49014.10000000001,,,
489,,49014.10000000001,,,
490,,49014.10000000001,,,
491,,49014.10000000001,,,
492,,49014.10000000001,,,
493,,49014.10000000001,,,
494,,49014.10000000001,,,
495,,49014.10000000001,,,
496,,49014.10000000001,,,
497,,49014.10000000001,,,
498,,49014.10000000001,,,
499,,49014.10000000001,,,
500,,49014.10000000001,,,
501,,49014.10000000001,,,
502,,49014.10000000001,,,
503,,49014.10000000001,,,
504,,49014.10000000001,,,
505,,49014.10000000001,,,
506,,49014.10000000001,,,
507,,49014.10000000001,,,
508,,49014.10000000001,,,
509,,49014.10000000001,,,
510,,49014.10000000001,,,
511,,49014.10000000001,,,
512,,49014.10000000001,,,
513,,49014.10000000001,,,
514,,49014.10000000001,,,
515,,49014.10000000001,,,
516,,49014.10000000001,,,
517,,49014.10000000001,,,
518,,49014.10000000001,,,
519,,49014.10000000001,,,
520,,49014.10000000001,,,
521,,49014.10000000001,,,
522,,49014.10000000001,,,
523,,49014.10000000001,,,
524,,49014.10000000001,,,
525,,49014.10000000001,,,
526,,49014.10000000001,,,
527,,49014.10000000001,,,
528,,49014.10000000001,,,
529,,49014.10000000001,,,
530,,49014.10000000001,,,
531,,49014.10000000001,,,
532,,49014.10000000001,,,
533,,49014.10000000001,,,
534,,49014.10000000001,,,
535,,49014.10000000001,,,
536,,49014.10000000001,,,
537,,49014.10000000001,,,
538,,49014.10000000001,,,
539,,49014.10000000001,,,
540,,49014.10000000001,,,
541,,49014.10000000001,,,
542,,49014.10000000001,,,
543,,49014.10000000001,,,
544,,49014.10000000001,,,
545,,49014.10000000001,,,
546,,49014.10000000001,,,
547,,49014.10000000001,,,
548,,49014.10000000001,,,
549,,49014.10000000001,,,
550,,49014.10000000001,,,
551,,49014.10000000001,,,
552,,49014.10000000001,,,
553,,49014.10000000001,,,
554,,49014.10000000001,,,
555,,49014.10000000001,,,
556,,49014.10000000001,,,
557,,49014.10000000001,,,
558,,49014.10000000001,,,
559,,49014.10000000001,,,
560,,49014.10000000001,,,
561,,49014.10000000001,,,
562,,49014.10000000001,,,
563,,49014.10000000001,,,
564,,49014.10000000001,,,
565,,49014.10000000001,,,
566,,49014.10000000001,,,
567,,49014.10000000001,,,
568,,49014.10000000001,,,
569,,49014.10000000001,,,
570,,49014.10000000001,,,
571,,49014.10000000001,,,
572,,49014.10000000001,,,
573,,49014.10000000001,,,
574,,49014.10000000001,,,
575,,49014.10000000001,,,
576,,49014.10000000001,,,
577,,49014.10000000001,,,
578,,49014.10000000001,,,
579,,49014.10000000001,,,
580,,49014.10000000001,,,
581,,49014.10000000001,,,
582,,49014.10000000001,,,
583,,49014.10000000001,,,
584,,49014.10000000001,,,
585,,49014.10000000001,,,
586,,49014.10000000001,,,
587,,49014.10000000001,,,
588,,49014.10000000001,,,
589,,49014.10000000001,,,
590,,49014.10000000001,,,
591,,49014.10000000001,,,
592,,49014.10000000001,,,
593,,49014.10000000001,,,
594,,49014.10000000001,,,
595,,49014.10000000001,,,
596,,49014.10000000001,,,
597,,49014.10000000001,,,
598,,49014.10000000001,,,
599,,49014.10000000001,,,
600,,49014.10000000001,,,
601,,49014.10000000001,,,
602,,49014.10000000001,,,
603,,49014.10000000001,,,
604,,49014.10000000001,,,
605,,49014.10000000001,,,
606,,49014.10000000001,,,
607,,49014.10000000001,,,
608,,49014.10000000001,,,
609,,49014.10000000001,,,
610,,49014.10000000001,,,
611,,49014.10000000001,,,
612,,49014.10000000001,,,
613,,49014.10000000001,,,
614,,49014.10000000001,,,
615,,49014.10000000001,,,
616,,49014.10000000001,,,
617,,49014.10000000001,,,
618,,49014.10000000001,,,
619,,49014.10000000001,,,
620,,49014.10000000001,,,
621,,49014.10000000001,,,
622,,49014.10000000001,,,
623,,49014.10000000001,,,
624,,49014.10000000001,,,
625,,49014.10000000001,,,
626,,49014.10000000001,,,
627,,49014.10000000001,,,
628,,49014.10000000001,,,
629,,49014.10000000001,,,
630,,49014.10000000001,,,
631,,49014.10000000001,,,
632,,49014.10000000001,,,
633,,49014.10000000001,,,
634,,49014.10000000001,,,
635,,49014.10000000001,,,
636,,49014.10000000001,,,
637,,49014.10000000001,,,
