Iterasi,aco,ga,nsga2,ntnsga2,pso
76,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
77,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
78,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
79,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
80,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
81,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
82,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
83,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
84,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
85,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
86,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
87,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
88,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
89,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
90,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
91,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
92,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
93,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
94,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
95,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
96,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
97,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
98,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
99,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
100,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
101,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
102,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
103,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
104,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
105,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
106,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
107,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
108,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
109,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
110,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
111,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
112,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
113,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
114,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
115,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
116,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
117,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
118,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
119,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
120,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
121,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
122,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
123,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
124,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
125,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
126,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
127,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
128,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
129,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
130,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
131,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
132,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
133,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
134,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
135,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
136,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
137,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
138,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
139,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
140,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
141,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
142,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
143,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
144,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
145,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
146,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
147,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
148,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
149,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
150,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
151,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
152,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
153,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
154,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
155,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
156,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
157,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
158,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
159,58284.30000000003,58284.30000000003,58284.30000000003,,58284.30000000003
160,58284.30000000003,58284.30000000003,58284.30000000003,,
161,58284.30000000003,58284.30000000003,58284.30000000003,,
162,58284.30000000003,58284.30000000003,58284.30000000003,,
163,58284.30000000003,58284.30000000003,58284.30000000003,,
164,58284.30000000003,58284.30000000003,58284.30000000003,,
165,58284.30000000003,58284.30000000003,58284.30000000003,,
166,58284.30000000003,58284.30000000003,58284.30000000003,,
167,58284.30000000003,58284.30000000003,58284.30000000003,,
168,58284.30000000003,58284.30000000003,58284.30000000003,,
169,58284.30000000003,58284.30000000003,58284.30000000003,,
170,58284.30000000003,58284.30000000003,58284.30000000003,,
171,58284.30000000003,58284.30000000003,58284.30000000003,,
172,58284.30000000003,58284.30000000003,58284.30000000003,,
173,58284.30000000003,58284.30000000003,58284.30000000003,,
174,58284.30000000003,58284.30000000003,58284.30000000003,,
175,58284.30000000003,58284.30000000003,58284.30000000003,,
176,58284.30000000003,58284.30000000003,58284.30000000003,,
177,58284.30000000003,58284.30000000003,58284.30000000003,,
178,58284.30000000003,58284.30000000003,58284.30000000003,,
179,58284.30000000003,58284.30000000003,58284.30000000003,,
180,58284.30000000003,58284.30000000003,58284.30000000003,,
181,58284.30000000003,58284.30000000003,58284.30000000003,,
182,58284.30000000003,58284.30000000003,58284.30000000003,,
183,58284.30000000003,58284.30000000003,58284.30000000003,,
184,58284.30000000003,58284.30000000003,58284.30000000003,,
185,58284.30000000003,58284.30000000003,58284.30000000003,,
186,58284.30000000003,58284.30000000003,58284.30000000003,,
187,58284.30000000003,58284.30000000003,58284.30000000003,,
188,58284.30000000003,58284.30000000003,58284.30000000003,,
189,58284.30000000003,58284.30000000003,58284.30000000003,,
190,58284.30000000003,58284.30000000003,58284.30000000003,,
191,58284.30000000003,58284.30000000003,58284.30000000003,,
192,58284.30000000003,58284.30000000003,58284.30000000003,,
193,58284.30000000003,58284.30000000003,58284.30000000003,,
194,58284.30000000003,58284.30000000003,58284.30000000003,,
195,58284.30000000003,58284.30000000003,58284.30000000003,,
196,58284.30000000003,58284.30000000003,58284.30000000003,,
197,58284.30000000003,58284.30000000003,58284.30000000003,,
198,58284.30000000003,58284.30000000003,58284.30000000003,,
199,58284.30000000003,58284.30000000003,58284.30000000003,,
200,58284.30000000003,58284.30000000003,58284.30000000003,,
201,58284.30000000003,58284.30000000003,58284.30000000003,,
202,58284.30000000003,58284.30000000003,58284.30000000003,,
203,58284.30000000003,58284.30000000003,58284.30000000003,,
204,58284.30000000003,58284.30000000003,58284.30000000003,,
205,58284.30000000003,58284.30000000003,58284.30000000003,,
206,58284.30000000003,58284.30000000003,58284.30000000003,,
207,58284.30000000003,58284.30000000003,58284.30000000003,,
208,58284.30000000003,58284.30000000003,58284.30000000003,,
209,58284.30000000003,58284.30000000003,58284.30000000003,,
210,58284.30000000003,58284.30000000003,58284.30000000003,,
211,58284.30000000003,58284.30000000003,58284.30000000003,,
212,58284.30000000003,58284.30000000003,58284.30000000003,,
213,58284.30000000003,58284.30000000003,58284.30000000003,,
214,58284.30000000003,58284.30000000003,58284.30000000003,,
215,58284.30000000003,58284.30000000003,58284.30000000003,,
216,58284.30000000003,58284.30000000003,58284.30000000003,,
217,58284.30000000003,58284.30000000003,58284.30000000003,,
218,58284.30000000003,58284.30000000003,58284.30000000003,,
219,58284.30000000003,58284.30000000003,58284.30000000003,,
220,58284.30000000003,58284.30000000003,58284.30000000003,,
221,58284.30000000003,58284.30000000003,58284.30000000003,,
222,58284.30000000003,58284.30000000003,58284.30000000003,,
223,58284.30000000003,58284.30000000003,58284.30000000003,,
224,58284.30000000003,58284.30000000003,58284.30000000003,,
225,58284.30000000003,58284.30000000003,58284.30000000003,,
226,58284.30000000003,58284.30000000003,58284.30000000003,,
227,58284.30000000003,58284.30000000003,58284.30000000003,,
228,58284.30000000003,58284.30000000003,58284.30000000003,,
229,58284.30000000003,58284.30000000003,58284.30000000003,,
230,58284.30000000003,58284.30000000003,58284.30000000003,,
231,58284.30000000003,58284.30000000003,58284.30000000003,,
232,58284.30000000003,58284.30000000003,58284.30000000003,,
233,58284.30000000003,58284.30000000003,58284.30000000003,,
234,58284.30000000003,58284.30000000003,58284.30000000003,,
235,58284.30000000003,58284.30000000003,58284.30000000003,,
236,58284.30000000003,58284.30000000003,58284.30000000003,,
237,58284.30000000003,58284.30000000003,58284.30000000003,,
238,58284.30000000003,58284.30000000003,58284.30000000003,,
239,58284.30000000003,58284.30000000003,58284.30000000003,,
240,58284.30000000003,58284.30000000003,58284.30000000003,,
241,58284.30000000003,58284.30000000003,58284.30000000003,,
242,58284.30000000003,58284.30000000003,58284.30000000003,,
243,58284.30000000003,58284.30000000003,58284.30000000003,,
244,58284.30000000003,58284.30000000003,58284.30000000003,,
245,58284.30000000003,58284.30000000003,58284.30000000003,,
246,58284.30000000003,58284.30000000003,58284.30000000003,,
247,58284.30000000003,58284.30000000003,58284.30000000003,,
248,58284.30000000003,58284.30000000003,58284.30000000003,,
249,58284.30000000003,58284.30000000003,58284.30000000003,,
250,58284.30000000003,58284.30000000003,58284.30000000003,,
251,58284.30000000003,58284.30000000003,58284.30000000003,,
252,58284.30000000003,58284.30000000003,58284.30000000003,,
253,58284.30000000003,58284.30000000003,58284.30000000003,,
254,58284.30000000003,58284.30000000003,58284.30000000003,,
255,58284.30000000003,58284.30000000003,58284.30000000003,,
256,58284.30000000003,58284.30000000003,58284.30000000003,,
257,58284.30000000003,58284.30000000003,58284.30000000003,,
258,58284.30000000003,58284.30000000003,58284.30000000003,,
259,58284.30000000003,58284.30000000003,58284.30000000003,,
260,58284.30000000003,58284.30000000003,58284.30000000003,,
261,58284.30000000003,58284.30000000003,58284.30000000003,,
262,58284.30000000003,58284.30000000003,58284.30000000003,,
263,58284.30000000003,58284.30000000003,58284.30000000003,,
264,58284.30000000003,58284.30000000003,58284.30000000003,,
265,58284.30000000003,58284.30000000003,58284.30000000003,,
266,58284.30000000003,58284.30000000003,58284.30000000003,,
267,58284.30000000003,58284.30000000003,58284.30000000003,,
268,58284.30000000003,58284.30000000003,58284.30000000003,,
269,58284.30000000003,58284.30000000003,58284.30000000003,,
270,58284.30000000003,58284.30000000003,58284.30000000003,,
271,58284.30000000003,58284.30000000003,58284.30000000003,,
272,58284.30000000003,58284.30000000003,58284.30000000003,,
273,58284.30000000003,58284.30000000003,58284.30000000003,,
274,58284.30000000003,58284.30000000003,58284.30000000003,,
275,58284.30000000003,58284.30000000003,58284.30000000003,,
276,58284.30000000003,58284.30000000003,58284.30000000003,,
277,58284.30000000003,58284.30000000003,58284.30000000003,,
278,58284.30000000003,58284.30000000003,58284.30000000003,,
279,58284.30000000003,58284.30000000003,58284.30000000003,,
280,58284.30000000003,58284.30000000003,58284.30000000003,,
281,58284.30000000003,58284.30000000003,58284.30000000003,,
282,58284.30000000003,58284.30000000003,58284.30000000003,,
283,58284.30000000003,58284.30000000003,58284.30000000003,,
284,58284.30000000003,58284.30000000003,58284.30000000003,,
285,58284.30000000003,58284.30000000003,58284.30000000003,,
286,,58284.30000000003,58284.30000000003,,
287,,58284.30000000003,58284.30000000003,,
288,,58284.30000000003,58284.30000000003,,
289,,58284.30000000003,58284.30000000003,,
290,,58284.30000000003,58284.30000000003,,
291,,58284.30000000003,58284.30000000003,,
292,,58284.30000000003,58284.30000000003,,
293,,58284.30000000003,58284.30000000003,,
294,,58284.30000000003,58284.30000000003,,
295,,58284.30000000003,58284.30000000003,,
296,,58284.30000000003,58284.30000000003,,
297,,58284.30000000003,58284.30000000003,,
298,,58284.30000000003,58284.30000000003,,
299,,58284.30000000003,58284.30000000003,,
300,,58284.30000000003,58284.30000000003,,
301,,58284.30000000003,58284.30000000003,,
302,,58284.30000000003,58284.30000000003,,
303,,58284.30000000003,58284.30000000003,,
304,,58284.30000000003,58284.30000000003,,
305,,58284.30000000003,58284.30000000003,,
306,,58284.30000000003,58284.30000000003,,
307,,58284.30000000003,58284.30000000003,,
308,,58284.30000000003,58284.30000000003,,
309,,58284.30000000003,58284.30000000003,,
310,,58284.30000000003,58284.30000000003,,
311,,58284.30000000003,58284.30000000003,,
312,,58284.30000000003,58284.30000000003,,
313,,58284.30000000003,58284.30000000003,,
314,,58284.30000000003,58284.30000000003,,
315,,58284.30000000003,58284.30000000003,,
316,,58284.30000000003,58284.30000000003,,
317,,58284.30000000003,58284.30000000003,,
318,,58284.30000000003,58284.30000000003,,
319,,58284.30000000003,58284.30000000003,,
320,,58284.30000000003,58284.30000000003,,
321,,58284.30000000003,58284.30000000003,,
322,,58284.30000000003,58284.30000000003,,
323,,58284.30000000003,58284.30000000003,,
324,,58284.30000000003,58284.30000000003,,
325,,58284.30000000003,58284.30000000003,,
326,,58284.30000000003,58284.30000000003,,
327,,58284.30000000003,58284.30000000003,,
328,,58284.30000000003,58284.30000000003,,
329,,58284.30000000003,58284.30000000003,,
330,,58284.30000000003,58284.30000000003,,
331,,58284.30000000003,58284.30000000003,,
332,,58284.30000000003,58284.30000000003,,
333,,58284.30000000003,58284.30000000003,,
334,,58284.30000000003,58284.30000000003,,
335,,58284.30000000003,58284.30000000003,,
336,,58284.30000000003,58284.30000000003,,
337,,58284.30000000003,58284.30000000003,,
338,,58284.30000000003,58284.30000000003,,
339,,58284.30000000003,58284.30000000003,,
340,,58284.30000000003,58284.30000000003,,
341,,58284.30000000003,58284.30000000003,,
342,,58284.30000000003,58284.30000000003,,
343,,58284.30000000003,58284.30000000003,,
344,,58284.30000000003,58284.30000000003,,
345,,58284.30000000003,58284.30000000003,,
346,,58284.30000000003,58284.30000000003,,
347,,58284.30000000003,58284.30000000003,,
348,,58284.30000000003,58284.30000000003,,
349,,58284.30000000003,58284.30000000003,,
350,,58284.30000000003,58284.30000000003,,
351,,58284.30000000003,58284.30000000003,,
352,,58284.30000000003,58284.30000000003,,
353,,58284.30000000003,58284.30000000003,,
354,,58284.30000000003,58284.30000000003,,
355,,58284.30000000003,58284.30000000003,,
356,,58284.30000000003,58284.30000000003,,
357,,58284.30000000003,58284.30000000003,,
358,,58284.30000000003,58284.30000000003,,
359,,58284.30000000003,58284.30000000003,,
360,,58284.30000000003,58284.30000000003,,
361,,58284.30000000003,58284.30000000003,,
362,,58284.30000000003,58284.30000000003,,
363,,58284.30000000003,58284.30000000003,,
364,,58284.30000000003,58284.30000000003,,
365,,58284.30000000003,58284.30000000003,,
366,,58284.30000000003,58284.30000000003,,
367,,58284.30000000003,58284.30000000003,,
368,,58284.30000000003,58284.30000000003,,
369,,58284.30000000003,58284.30000000003,,
370,,58284.30000000003,58284.30000000003,,
371,,58284.30000000003,58284.30000000003,,
372,,58284.30000000003,58284.30000000003,,
373,,58284.30000000003,58284.30000000003,,
374,,58284.30000000003,58284.30000000003,,
375,,58284.30000000003,58284.30000000003,,
376,,58284.30000000003,58284.30000000003,,
377,,58284.30000000003,58284.30000000003,,
378,,58284.30000000003,58284.30000000003,,
379,,58284.30000000003,58284.30000000003,,
380,,58284.30000000003,58284.30000000003,,
381,,58284.30000000003,58284.30000000003,,
382,,58284.30000000003,58284.30000000003,,
383,,58284.30000000003,58284.30000000003,,
384,,58284.30000000003,58284.30000000003,,
385,,58284.30000000003,58284.30000000003,,
386,,58284.30000000003,58284.30000000003,,
387,,58284.30000000003,58284.30000000003,,
388,,58284.30000000003,58284.30000000003,,
389,,58284.30000000003,58284.30000000003,,
390,,58284.30000000003,58284.30000000003,,
391,,58284.30000000003,58284.30000000003,,
392,,58284.30000000003,58284.30000000003,,
393,,58284.30000000003,58284.30000000003,,
394,,58284.30000000003,58284.30000000003,,
395,,58284.30000000003,58284.30000000003,,
396,,58284.30000000003,58284.30000000003,,
397,,58284.30000000003,58284.30000000003,,
398,,58284.30000000003,58284.30000000003,,
399,,58284.30000000003,58284.30000000003,,
400,,58284.30000000003,58284.30000000003,,
401,,58284.30000000003,58284.30000000003,,
402,,58284.30000000003,58284.30000000003,,
403,,58284.30000000003,58284.30000000003,,
404,,58284.30000000003,58284.30000000003,,
405,,58284.30000000003,58284.30000000003,,
406,,58284.30000000003,58284.30000000003,,
407,,58284.30000000003,58284.30000000003,,
408,,58284.30000000003,58284.30000000003,,
409,,58284.30000000003,58284.30000000003,,
410,,58284.30000000003,58284.30000000003,,
411,,58284.30000000003,58284.30000000003,,
412,,58284.30000000003,58284.30000000003,,
413,,58284.30000000003,58284.30000000003,,
414,,58284.30000000003,58284.30000000003,,
415,,58284.30000000003,58284.30000000003,,
416,,58284.30000000003,58284.30000000003,,
417,,58284.30000000003,58284.30000000003,,
418,,58284.30000000003,58284.30000000003,,
419,,58284.30000000003,58284.30000000003,,
420,,58284.30000000003,58284.30000000003,,
421,,58284.30000000003,58284.30000000003,,
422,,58284.30000000003,58284.30000000003,,
423,,58284.30000000003,58284.30000000003,,
424,,58284.30000000003,58284.30000000003,,
425,,58284.30000000003,58284.30000000003,,
426,,58284.30000000003,58284.30000000003,,
427,,58284.30000000003,58284.30000000003,,
428,,58284.30000000003,58284.30000000003,,
429,,58284.30000000003,,,
430,,58284.30000000003,,,
431,,58284.30000000003,,,
432,,58284.30000000003,,,
433,,58284.30000000003,,,
434,,58284.30000000003,,,
435,,58284.30000000003,,,
436,,58284.30000000003,,,
437,,58284.30000000003,,,
438,,58284.30000000003,,,
439,,58284.30000000003,,,
440,,58284.30000000003,,,
441,,58284.30000000003,,,
442,,58284.30000000003,,,
443,,58284.30000000003,,,
444,,58284.30000000003,,,
445,,58284.30000000003,,,
446,,58284.30000000003,,,
447,,58284.30000000003,,,
448,,58284.30000000003,,,
449,,58284.30000000003,,,
450,,58284.30000000003,,,
451,,58284.30000000003,,,
452,,58284.30000000003,,,
453,,58284.30000000003,,,
454,,58284.30000000003,,,
455,,58284.30000000003,,,
456,,58284.30000000003,,,
457,,58284.30000000003,,,
458,,58284.30000000003,,,
459,,58284.30000000003,,,
460,,58284.30000000003,,,
461,,58284.30000000003,,,
462,,58284.30000000003,,,
463,,58284.30000000003,,,
464,,58284.30000000003,,,
465,,58284.30000000003,,,
466,,58284.30000000003,,,
467,,58284.30000000003,,,
468,,58284.30000000003,,,
469,,58284.30000000003,,,
470,,58284.30000000003,,,
471,,58284.30000000003,,,
472,,58284.30000000003,,,
473,,58284.30000000003,,,
474,,58284.30000000003,,,
475,,58284.30000000003,,,
476,,58284.30000000003,,,
477,,58284.30000000003,,,
478,,58284.30000000003,,,
479,,58284.30000000003,,,
480,,58284.30000000003,,,
481,,58284.30000000003,,,
482,,58284.30000000003,,,
483,,58284.30000000003,,,
484,,58284.30000000003,,,
485,,58284.30000000003,,,
486,,58284.30000000003,,,
487,,58284.30000000003,,,
488,,58284.30000000003,,,
489,,58284.30000000003,,,
490,,58284.30000000003,,,
491,,58284.30000000003,,,
492,,58284.30000000003,,,
493,,58284.30000000003,,,
494,,58284.30000000003,,,
495,,58284.30000000003,,,
496,,58284.30000000003,,,
497,,58284.30000000003,,,
498,,58284.30000000003,,,
499,,58284.30000000003,,,
500,,58284.30000000003,,,
501,,58284.30000000003,,,
502,,58284.30000000003,,,
503,,58284.30000000003,,,
504,,58284.30000000003,,,
505,,58284.30000000003,,,
506,,58284.30000000003,,,
507,,58284.30000000003,,,
508,,58284.30000000003,,,
509,,58284.30000000003,,,
510,,58284.30000000003,,,
511,,58284.30000000003,,,
512,,58284.30000000003,,,
513,,58284.30000000003,,,
514,,58284.30000000003,,,
515,,58284.30000000003,,,
516,,58284.30000000003,,,
517,,58284.30000000003,,,
518,,58284.30000000003,,,
519,,58284.30000000003,,,
520,,58284.30000000003,,,
521,,58284.30000000003,,,
522,,58284.30000000003,,,
523,,58284.30000000003,,,
524,,58284.30000000003,,,
525,,58284.30000000003,,,
526,,58284.30000000003,,,
527,,58284.30000000003,,,
528,,58284.30000000003,,,
529,,58284.30000000003,,,
530,,58284.30000000003,,,
531,,58284.30000000003,,,
532,,58284.30000000003,,,
533,,58284.30000000003,,,
534,,58284.30000000003,,,
535,,58284.30000000003,,,
536,,58284.30000000003,,,
537,,58284.30000000003,,,
538,,58284.30000000003,,,
539,,58284.30000000003,,,
