Iterasi,aco,ga,nsga2,ntnsga2,pso
32,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
33,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
34,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
35,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
36,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
37,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
38,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
39,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
40,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
41,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
42,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
43,17197.200000000008,17993.0,17993.0,17197.200000000008,17197.200000000008
44,17197.200000000008,17993.0,17993.0,,17197.200000000008
45,17197.200000000008,17993.0,17993.0,,17197.200000000008
46,17197.200000000008,17993.0,17993.0,,17197.200000000008
47,17197.200000000008,17993.0,17993.0,,17197.200000000008
48,17197.200000000008,17993.0,17993.0,,17197.200000000008
49,17197.200000000008,17993.0,17993.0,,17197.200000000008
50,17197.200000000008,17993.0,17993.0,,17197.200000000008
51,17197.200000000008,17993.0,17993.0,,17197.200000000008
52,17197.200000000008,17993.0,17993.0,,17197.200000000008
53,17197.200000000008,17993.0,17993.0,,17197.200000000008
54,17197.200000000008,17993.0,17993.0,,17197.200000000008
55,17197.200000000008,17993.0,17993.0,,17197.200000000008
56,17197.200000000008,17993.0,17993.0,,17197.200000000008
57,17197.200000000008,17993.0,17993.0,,17197.200000000008
58,17197.200000000008,17993.0,17993.0,,17197.200000000008
59,17197.200000000008,17993.0,17993.0,,17197.200000000008
60,17197.200000000008,17993.0,17993.0,,17197.200000000008
61,17197.200000000008,17993.0,17993.0,,17197.200000000008
62,17197.200000000008,17993.0,17993.0,,17197.200000000008
63,17197.200000000008,17993.0,17993.0,,17197.200000000008
64,17197.200000000008,17993.0,17993.0,,17197.200000000008
65,17197.200000000008,17993.0,17993.0,,17197.200000000008
66,17197.200000000008,17993.0,17993.0,,17197.200000000008
67,17197.200000000008,17993.0,17993.0,,17197.200000000008
68,17197.200000000008,17993.0,17993.0,,17197.200000000008
69,17197.200000000008,17993.0,17993.0,,17197.200000000008
70,17197.200000000008,17993.0,17993.0,,17197.200000000008
71,17197.200000000008,17993.0,17993.0,,17197.200000000008
72,17197.200000000008,17993.0,17993.0,,17197.200000000008
73,17197.200000000008,17993.0,17993.0,,17197.200000000008
74,17197.200000000008,17993.0,17993.0,,17197.200000000008
75,17197.200000000008,17993.0,17993.0,,17197.200000000008
76,17197.200000000008,17993.0,17993.0,,17197.200000000008
77,17197.200000000008,17993.0,17993.0,,17197.200000000008
78,17197.200000000008,17993.0,17993.0,,17197.200000000008
79,17197.200000000008,17993.0,17993.0,,17197.200000000008
80,17197.200000000008,17993.0,17993.0,,17197.200000000008
81,17197.200000000008,17993.0,17993.0,,17197.200000000008
82,17197.200000000008,17993.0,17993.0,,17197.200000000008
83,17197.200000000008,17993.0,17993.0,,17197.200000000008
84,17197.200000000008,17993.0,17993.0,,17197.200000000008
85,17197.200000000008,17993.0,17993.0,,17197.200000000008
86,17197.200000000008,17993.0,17993.0,,17197.200000000008
87,17197.200000000008,17993.0,17993.0,,17197.200000000008
88,17197.200000000008,17993.0,17993.0,,17197.200000000008
89,17197.200000000008,17993.0,17993.0,,17197.200000000008
90,17197.200000000008,17993.0,17993.0,,17197.200000000008
91,17197.200000000008,17993.0,17993.0,,17197.200000000008
92,17197.200000000008,17993.0,17993.0,,17197.200000000008
93,17197.200000000008,17993.0,17993.0,,17197.200000000008
94,17197.200000000008,17993.0,17993.0,,17197.200000000008
95,17197.200000000008,17993.0,17993.0,,17197.200000000008
96,17197.200000000008,17993.0,17993.0,,17197.200000000008
97,17197.200000000008,17993.0,17993.0,,17197.200000000008
98,17197.200000000008,17993.0,17993.0,,17197.200000000008
99,17197.200000000008,17993.0,17993.0,,17197.200000000008
100,17197.200000000008,17993.0,17993.0,,17197.200000000008
101,17197.200000000008,17993.0,17993.0,,17197.200000000008
102,17197.200000000008,17993.0,17993.0,,17197.200000000008
103,17197.200000000008,17993.0,17993.0,,17197.200000000008
104,17197.200000000008,17993.0,17993.0,,17197.200000000008
105,17197.200000000008,17993.0,17993.0,,17197.200000000008
106,17197.200000000008,17993.0,17993.0,,17197.200000000008
107,17197.200000000008,17993.0,17993.0,,17197.200000000008
108,17197.200000000008,17993.0,17993.0,,17197.200000000008
109,17197.200000000008,17993.0,17993.0,,17197.200000000008
110,17197.200000000008,17993.0,17993.0,,17197.200000000008
111,17197.200000000008,17993.0,17993.0,,17197.200000000008
112,17197.200000000008,17993.0,17993.0,,17197.200000000008
113,17197.200000000008,17993.0,17993.0,,17197.200000000008
114,17197.200000000008,17993.0,17993.0,,17197.200000000008
115,17197.200000000008,17993.0,17993.0,,17197.200000000008
116,17197.200000000008,17993.0,17993.0,,17197.200000000008
117,17197.200000000008,17993.0,17993.0,,17197.200000000008
118,17197.200000000008,17993.0,17993.0,,17197.200000000008
119,17197.200000000008,17993.0,17993.0,,17197.200000000008
120,17197.200000000008,17993.0,17993.0,,17197.200000000008
121,17197.200000000008,17993.0,17993.0,,17197.200000000008
122,17197.200000000008,17993.0,17993.0,,17197.200000000008
123,17197.200000000008,17993.0,17993.0,,17197.200000000008
124,17197.200000000008,17993.0,17993.0,,17197.200000000008
125,17197.200000000008,17993.0,17993.0,,17197.200000000008
126,17197.200000000008,17993.0,17993.0,,17197.200000000008
127,17197.200000000008,17993.0,17993.0,,17197.200000000008
128,17197.200000000008,17993.0,17993.0,,17197.200000000008
129,17197.200000000008,17993.0,17993.0,,17197.200000000008
130,17197.200000000008,17993.0,17993.0,,17197.200000000008
131,17197.200000000008,17993.0,17993.0,,17197.200000000008
132,17197.200000000008,17993.0,17993.0,,17197.200000000008
133,17197.200000000008,17993.0,17993.0,,17197.200000000008
134,17197.200000000008,17993.0,17993.0,,17197.200000000008
135,17197.200000000008,17993.0,17993.0,,17197.200000000008
136,17197.200000000008,17993.0,17993.0,,17197.200000000008
137,17197.200000000008,17993.0,17993.0,,17197.200000000008
138,17197.200000000008,17993.0,17993.0,,17197.200000000008
139,17197.200000000008,17993.0,17993.0,,17197.200000000008
140,17197.200000000008,17993.0,17993.0,,17197.200000000008
141,17197.200000000008,17993.0,17993.0,,
142,17197.200000000008,17993.0,17993.0,,
143,17197.200000000008,17993.0,17993.0,,
144,17197.200000000008,17993.0,17993.0,,
145,17197.200000000008,17993.0,17993.0,,
146,17197.200000000008,17993.0,17993.0,,
147,17197.200000000008,17993.0,17993.0,,
148,17197.200000000008,17993.0,17993.0,,
149,17197.200000000008,17993.0,17993.0,,
150,17197.200000000008,17993.0,17993.0,,
151,17197.200000000008,17993.0,17993.0,,
152,17197.200000000008,17993.0,17993.0,,
153,17197.200000000008,17993.0,17993.0,,
154,17197.200000000008,17993.0,17993.0,,
155,17197.200000000008,17993.0,17993.0,,
156,17197.200000000008,17993.0,17993.0,,
157,17197.200000000008,17993.0,17993.0,,
158,17197.200000000008,17993.0,17993.0,,
159,17197.200000000008,17993.0,17993.0,,
160,17197.200000000008,17993.0,17993.0,,
161,17197.200000000008,17993.0,17993.0,,
162,17197.200000000008,17993.0,17993.0,,
163,17197.200000000008,17993.0,17993.0,,
164,17197.200000000008,17993.0,17993.0,,
165,17197.200000000008,17993.0,17993.0,,
166,17197.200000000008,17993.0,17993.0,,
167,17197.200000000008,17993.0,17993.0,,
168,17197.200000000008,17993.0,17993.0,,
169,17197.200000000008,17993.0,17993.0,,
170,17197.200000000008,17993.0,17993.0,,
171,17197.200000000008,17993.0,17993.0,,
172,17197.200000000008,17993.0,17993.0,,
173,17197.200000000008,17993.0,17993.0,,
174,17197.200000000008,17993.0,17993.0,,
175,17197.200000000008,17993.0,17993.0,,
176,17197.200000000008,17993.0,17993.0,,
177,17197.200000000008,17993.0,17993.0,,
178,17197.200000000008,17993.0,17993.0,,
179,17197.200000000008,17993.0,17993.0,,
180,17197.200000000008,17993.0,17993.0,,
181,17197.200000000008,17993.0,17993.0,,
182,17197.200000000008,17993.0,17993.0,,
183,17197.200000000008,17993.0,17993.0,,
184,17197.200000000008,17993.0,17993.0,,
185,17197.200000000008,17993.0,17993.0,,
186,17197.200000000008,17993.0,17993.0,,
187,17197.200000000008,17993.0,17993.0,,
188,17197.200000000008,17993.0,17993.0,,
189,17197.200000000008,17993.0,17993.0,,
190,17197.200000000008,17993.0,17993.0,,
191,17197.200000000008,17993.0,17993.0,,
192,17197.200000000008,17993.0,17993.0,,
193,17197.200000000008,17993.0,17993.0,,
194,17197.200000000008,17993.0,17993.0,,
195,17197.200000000008,17993.0,17993.0,,
196,17197.200000000008,17993.0,17993.0,,
197,17197.200000000008,17993.0,17993.0,,
198,17197.200000000008,17993.0,17993.0,,
199,17197.200000000008,17993.0,17993.0,,
200,17197.200000000008,17993.0,17993.0,,
201,17197.200000000008,17993.0,17993.0,,
202,17197.200000000008,17993.0,17993.0,,
203,17197.200000000008,17993.0,17993.0,,
204,17197.200000000008,17993.0,17993.0,,
205,17197.200000000008,17993.0,17993.0,,
206,17197.200000000008,17993.0,17993.0,,
207,17197.200000000008,17993.0,17993.0,,
208,17197.200000000008,17993.0,17993.0,,
209,17197.200000000008,17993.0,17993.0,,
210,17197.200000000008,17993.0,17993.0,,
211,17197.200000000008,17993.0,17993.0,,
212,17197.200000000008,17993.0,17993.0,,
213,17197.200000000008,17993.0,17993.0,,
214,17197.200000000008,17993.0,17993.0,,
215,17197.200000000008,17993.0,17993.0,,
216,17197.200000000008,17993.0,17993.0,,
217,17197.200000000008,17993.0,17993.0,,
218,17197.200000000008,17993.0,17993.0,,
219,17197.200000000008,17993.0,17993.0,,
220,17197.200000000008,17993.0,17993.0,,
221,17197.200000000008,17993.0,17993.0,,
222,17197.200000000008,17993.0,17993.0,,
223,17197.200000000008,17993.0,17993.0,,
224,17197.200000000008,17993.0,17993.0,,
225,17197.200000000008,17993.0,17993.0,,
226,17197.200000000008,17993.0,17993.0,,
227,17197.200000000008,17993.0,17993.0,,
228,17197.200000000008,17993.0,17993.0,,
229,17197.200000000008,17993.0,17993.0,,
230,17197.200000000008,17993.0,17993.0,,
231,17197.200000000008,17993.0,17993.0,,
232,17197.200000000008,17993.0,17993.0,,
233,17197.200000000008,17993.0,17993.0,,
234,17197.200000000008,17993.0,17993.0,,
235,17197.200000000008,17993.0,17993.0,,
236,17197.200000000008,17993.0,17993.0,,
237,17197.200000000008,17993.0,17993.0,,
238,17197.200000000008,17993.0,17993.0,,
239,17197.200000000008,17993.0,17993.0,,
240,17197.200000000008,17993.0,17993.0,,
241,17197.200000000008,17993.0,17993.0,,
242,17197.200000000008,17993.0,17993.0,,
243,17197.200000000008,17993.0,17993.0,,
244,17197.200000000008,17993.0,17993.0,,
245,17197.200000000008,17993.0,17993.0,,
246,17197.200000000008,17993.0,17993.0,,
247,17197.200000000008,17993.0,17993.0,,
248,,17993.0,17993.0,,
249,,17993.0,17993.0,,
250,,17993.0,17993.0,,
251,,17993.0,17993.0,,
252,,17993.0,17993.0,,
253,,17993.0,17993.0,,
254,,17993.0,17993.0,,
255,,17993.0,17993.0,,
256,,17993.0,17993.0,,
257,,17993.0,17993.0,,
258,,17993.0,17993.0,,
259,,17993.0,17993.0,,
260,,17993.0,17993.0,,
261,,17993.0,17993.0,,
262,,17993.0,17993.0,,
263,,17993.0,17993.0,,
264,,17993.0,17993.0,,
265,,17993.0,17993.0,,
266,,17993.0,17993.0,,
267,,17993.0,17993.0,,
268,,17993.0,17993.0,,
269,,17993.0,17993.0,,
270,,17993.0,17993.0,,
271,,17993.0,17993.0,,
272,,17993.0,17993.0,,
273,,17993.0,17993.0,,
274,,17993.0,17993.0,,
275,,17993.0,17993.0,,
276,,17993.0,17993.0,,
277,,17993.0,17993.0,,
278,,17993.0,17993.0,,
279,,17993.0,17993.0,,
280,,17993.0,17993.0,,
281,,17993.0,17993.0,,
282,,17993.0,17993.0,,
283,,17993.0,17993.0,,
284,,17993.0,17993.0,,
285,,17993.0,17993.0,,
286,,17993.0,17993.0,,
287,,17993.0,17993.0,,
288,,17993.0,17993.0,,
289,,17993.0,17993.0,,
290,,17993.0,17993.0,,
291,,17993.0,17993.0,,
292,,17993.0,17993.0,,
293,,17993.0,17993.0,,
294,,17993.0,17993.0,,
295,,17993.0,17993.0,,
296,,17993.0,17993.0,,
297,,17993.0,17993.0,,
298,,17993.0,17993.0,,
299,,17993.0,17993.0,,
300,,17993.0,17993.0,,
301,,17993.0,17993.0,,
302,,17993.0,17993.0,,
303,,17993.0,17993.0,,
304,,17993.0,17993.0,,
305,,17993.0,17993.0,,
306,,17993.0,17993.0,,
307,,17993.0,17993.0,,
308,,17993.0,17993.0,,
309,,17993.0,17993.0,,
310,,17993.0,17993.0,,
311,,17993.0,17993.0,,
312,,17993.0,17993.0,,
313,,17993.0,17993.0,,
314,,17993.0,17993.0,,
315,,17993.0,17993.0,,
316,,17993.0,17993.0,,
317,,17993.0,17993.0,,
318,,17993.0,17993.0,,
319,,17993.0,17993.0,,
320,,17993.0,17993.0,,
321,,17993.0,17993.0,,
322,,17993.0,17993.0,,
323,,17993.0,17993.0,,
324,,17993.0,17993.0,,
325,,17993.0,17993.0,,
326,,17993.0,17993.0,,
327,,17993.0,17993.0,,
328,,17993.0,17993.0,,
329,,17993.0,17993.0,,
330,,17993.0,17993.0,,
331,,17993.0,17993.0,,
332,,17993.0,17993.0,,
333,,17993.0,17993.0,,
334,,17993.0,17993.0,,
335,,17993.0,17993.0,,
336,,17993.0,17993.0,,
337,,17993.0,17993.0,,
338,,17993.0,17993.0,,
339,,17993.0,17993.0,,
340,,17993.0,17993.0,,
341,,17993.0,17993.0,,
342,,17993.0,17993.0,,
343,,17993.0,17993.0,,
344,,17993.0,17993.0,,
345,,17993.0,17993.0,,
346,,17993.0,17993.0,,
347,,17993.0,17993.0,,
348,,17993.0,17993.0,,
349,,17993.0,17993.0,,
350,,17993.0,17993.0,,
351,,17993.0,17993.0,,
352,,17993.0,17993.0,,
353,,17993.0,17993.0,,
354,,17993.0,17993.0,,
355,,17993.0,17993.0,,
356,,17993.0,17993.0,,
357,,17993.0,17993.0,,
358,,17993.0,17993.0,,
359,,17993.0,17993.0,,
360,,17993.0,17993.0,,
361,,17993.0,17993.0,,
362,,17993.0,17993.0,,
363,,17993.0,17993.0,,
364,,17993.0,17993.0,,
365,,17993.0,17993.0,,
366,,17993.0,17993.0,,
367,,17993.0,17993.0,,
368,,17993.0,17993.0,,
369,,17993.0,17993.0,,
370,,17993.0,17993.0,,
371,,17993.0,17993.0,,
372,,17993.0,17993.0,,
373,,17993.0,17993.0,,
374,,17993.0,17993.0,,
375,,17993.0,17993.0,,
376,,17993.0,17993.0,,
377,,17993.0,17993.0,,
378,,17993.0,17993.0,,
379,,17993.0,17993.0,,
380,,17993.0,17993.0,,
381,,17993.0,17993.0,,
382,,17993.0,17993.0,,
383,,17993.0,17993.0,,
384,,17993.0,17993.0,,
385,,17993.0,17993.0,,
386,,17993.0,17993.0,,
387,,17993.0,17993.0,,
388,,17993.0,17993.0,,
389,,17993.0,17993.0,,
390,,17993.0,17993.0,,
391,,17993.0,17993.0,,
392,,17993.0,17993.0,,
393,,17993.0,17993.0,,
394,,17993.0,17993.0,,
395,,17993.0,17993.0,,
396,,17993.0,17993.0,,
397,,17993.0,17993.0,,
398,,17993.0,17993.0,,
399,,17993.0,17993.0,,
400,,17993.0,17993.0,,
401,,17993.0,17993.0,,
402,,17993.0,17993.0,,
403,,17993.0,17993.0,,
404,,17993.0,17993.0,,
405,,17993.0,17993.0,,
406,,17993.0,17993.0,,
407,,17993.0,17993.0,,
408,,17993.0,,,
409,,17993.0,,,
410,,17993.0,,,
411,,17993.0,,,
412,,17993.0,,,
413,,17993.0,,,
414,,17993.0,,,
415,,17993.0,,,
416,,17993.0,,,
417,,17993.0,,,
418,,17993.0,,,
419,,17993.0,,,
420,,17993.0,,,
421,,17993.0,,,
422,,17993.0,,,
423,,17993.0,,,
424,,17993.0,,,
425,,17993.0,,,
426,,17993.0,,,
427,,17993.0,,,
428,,17993.0,,,
429,,17993.0,,,
430,,17993.0,,,
431,,17993.0,,,
432,,17993.0,,,
433,,17993.0,,,
434,,17993.0,,,
435,,17993.0,,,
436,,17993.0,,,
437,,17993.0,,,
438,,17993.0,,,
439,,17993.0,,,
440,,17993.0,,,
441,,17993.0,,,
442,,17993.0,,,
443,,17993.0,,,
444,,17993.0,,,
445,,17993.0,,,
446,,17993.0,,,
447,,17993.0,,,
448,,17993.0,,,
449,,17993.0,,,
450,,17993.0,,,
451,,17993.0,,,
452,,17993.0,,,
453,,17993.0,,,
454,,17993.0,,,
455,,17993.0,,,
456,,17993.0,,,
457,,17993.0,,,
458,,17993.0,,,
459,,17993.0,,,
460,,17993.0,,,
461,,17993.0,,,
462,,17993.0,,,
463,,17993.0,,,
464,,17993.0,,,
465,,17993.0,,,
466,,17993.0,,,
467,,17993.0,,,
468,,17993.0,,,
469,,17993.0,,,
470,,17993.0,,,
471,,17993.0,,,
472,,17993.0,,,
473,,17993.0,,,
474,,17993.0,,,
475,,17993.0,,,
476,,17993.0,,,
477,,17993.0,,,
478,,17993.0,,,
479,,17993.0,,,
480,,17993.0,,,
481,,17993.0,,,
482,,17993.0,,,
483,,17993.0,,,
484,,17993.0,,,
485,,17993.0,,,
486,,17993.0,,,
487,,17993.0,,,
488,,17993.0,,,
489,,17993.0,,,
490,,17993.0,,,
491,,17993.0,,,
492,,17993.0,,,
493,,17993.0,,,
494,,17993.0,,,
495,,17993.0,,,
496,,17993.0,,,
497,,17993.0,,,
498,,17993.0,,,
499,,17993.0,,,
500,,17993.0,,,
501,,17993.0,,,
502,,17993.0,,,
503,,17993.0,,,
504,,17993.0,,,
505,,17993.0,,,
506,,17993.0,,,
507,,17993.0,,,
508,,17993.0,,,
509,,17993.0,,,
510,,17993.0,,,
511,,17993.0,,,
512,,17993.0,,,
513,,17993.0,,,
514,,17993.0,,,
515,,17993.0,,,
516,,17993.0,,,
517,,17993.0,,,
518,,17993.0,,,
519,,17993.0,,,
520,,17993.0,,,
521,,17993.0,,,
522,,17993.0,,,
523,,17993.0,,,
524,,17993.0,,,
525,,17993.0,,,
526,,17993.0,,,
527,,17993.0,,,
528,,17993.0,,,
529,,17993.0,,,
530,,17993.0,,,
531,,17993.0,,,
532,,17993.0,,,
533,,17993.0,,,
534,,17993.0,,,
535,,17993.0,,,
536,,17993.0,,,
537,,17993.0,,,
538,,17993.0,,,
539,,17993.0,,,
540,,17993.0,,,
541,,17993.0,,,
542,,17993.0,,,
543,,17993.0,,,
544,,17993.0,,,
545,,17993.0,,,
546,,17993.0,,,
547,,17993.0,,,
548,,17993.0,,,
549,,17993.0,,,
550,,17993.0,,,
551,,17993.0,,,
552,,17993.0,,,
553,,17993.0,,,
554,,17993.0,,,
555,,17993.0,,,
556,,17993.0,,,
557,,17993.0,,,
558,,17993.0,,,
559,,17993.0,,,
560,,17993.0,,,
561,,17993.0,,,
562,,17993.0,,,
563,,17993.0,,,
564,,17993.0,,,
565,,17993.0,,,
566,,17993.0,,,
567,,17993.0,,,
568,,17993.0,,,
569,,17993.0,,,
570,,17993.0,,,
571,,17993.0,,,
572,,17993.0,,,
573,,17993.0,,,
574,,17993.0,,,
575,,17993.0,,,
576,,17993.0,,,
577,,17993.0,,,
578,,17993.0,,,
579,,17993.0,,,
580,,17993.0,,,
581,,17993.0,,,
582,,17993.0,,,
583,,17993.0,,,
584,,17993.0,,,
585,,17993.0,,,
586,,17993.0,,,
587,,17993.0,,,
588,,17993.0,,,
589,,17993.0,,,
590,,17993.0,,,
591,,17993.0,,,
592,,17993.0,,,
593,,17993.0,,,
594,,17993.0,,,
595,,17993.0,,,
596,,17993.0,,,
597,,17993.0,,,
598,,17993.0,,,
599,,17993.0,,,
600,,17993.0,,,
601,,17993.0,,,
602,,17993.0,,,
603,,17993.0,,,
604,,17993.0,,,
605,,17993.0,,,
606,,17993.0,,,
607,,17993.0,,,
608,,17993.0,,,
609,,17993.0,,,
610,,17993.0,,,
611,,17993.0,,,
612,,17993.0,,,
613,,17993.0,,,
614,,17993.0,,,
615,,17993.0,,,
616,,17993.0,,,
617,,17993.0,,,
618,,17993.0,,,
619,,17993.0,,,
620,,17993.0,,,
621,,17993.0,,,
622,,17993.0,,,
623,,17993.0,,,
624,,17993.0,,,
625,,17993.0,,,
626,,17993.0,,,
627,,17993.0,,,
628,,17993.0,,,
629,,17993.0,,,
630,,17993.0,,,
631,,17993.0,,,
632,,17993.0,,,
633,,17993.0,,,
634,,17993.0,,,
635,,17993.0,,,
636,,17993.0,,,
637,,17993.0,,,
638,,17993.0,,,
639,,17993.0,,,
640,,17993.0,,,
641,,17993.0,,,
642,,17993.0,,,
643,,17993.0,,,
644,,17993.0,,,
645,,17993.0,,,
646,,17993.0,,,
647,,17993.0,,,
648,,17993.0,,,
649,,17993.0,,,
650,,17993.0,,,
651,,17993.0,,,
652,,17993.0,,,
653,,17993.0,,,
654,,17993.0,,,
655,,17993.0,,,
656,,17993.0,,,
657,,17993.0,,,
658,,17993.0,,,
659,,17993.0,,,
660,,17993.0,,,
661,,17993.0,,,
662,,17993.0,,,
663,,17993.0,,,
664,,17993.0,,,
665,,17993.0,,,
666,,17993.0,,,
667,,17993.0,,,
668,,17993.0,,,
669,,17993.0,,,
670,,17993.0,,,
671,,17993.0,,,
672,,17993.0,,,
673,,17993.0,,,
674,,17993.0,,,
675,,17993.0,,,
676,,17993.0,,,
677,,17993.0,,,
678,,17993.0,,,
679,,17993.0,,,
680,,17993.0,,,
681,,17993.0,,,
682,,17993.0,,,
683,,17993.0,,,
684,,17993.0,,,
685,,17993.0,,,
686,,17993.0,,,
687,,17993.0,,,
688,,17993.0,,,
689,,17993.0,,,
690,,17993.0,,,
691,,17993.0,,,
692,,17993.0,,,
693,,17993.0,,,
694,,17993.0,,,
695,,17993.0,,,
696,,17993.0,,,
697,,17993.0,,,
698,,17993.0,,,
699,,17993.0,,,
700,,17993.0,,,
701,,17993.0,,,
702,,17993.0,,,
703,,17993.0,,,
704,,17993.0,,,
705,,17993.0,,,
706,,17993.0,,,
707,,17993.0,,,
708,,17993.0,,,
709,,17993.0,,,
710,,17993.0,,,
711,,17993.0,,,
712,,17993.0,,,
713,,17993.0,,,
714,,17993.0,,,
715,,17993.0,,,
716,,17993.0,,,
717,,17993.0,,,
718,,17993.0,,,
719,,17993.0,,,
720,,17993.0,,,
721,,17993.0,,,
722,,17993.0,,,
723,,17993.0,,,
724,,17993.0,,,
725,,17993.0,,,
726,,17993.0,,,
727,,17993.0,,,
728,,17993.0,,,
729,,17993.0,,,
730,,17993.0,,,
731,,17993.0,,,
732,,17993.0,,,
733,,17993.0,,,
734,,17993.0,,,
735,,17993.0,,,
736,,17993.0,,,
737,,17993.0,,,
738,,17993.0,,,
739,,17993.0,,,
740,,17993.0,,,
741,,17993.0,,,
742,,17993.0,,,
743,,17993.0,,,
744,,17993.0,,,
745,,17993.0,,,
746,,17993.0,,,
747,,17993.0,,,
748,,17993.0,,,
749,,17993.0,,,
750,,17993.0,,,
751,,17993.0,,,
752,,17993.0,,,
753,,17993.0,,,
754,,17993.0,,,
755,,17993.0,,,
756,,17993.0,,,
757,,17993.0,,,
758,,17993.0,,,
759,,17993.0,,,
760,,17993.0,,,
761,,17993.0,,,
762,,17993.0,,,
763,,17993.0,,,
764,,17993.0,,,
765,,17993.0,,,
766,,17993.0,,,
767,,17993.0,,,
768,,17993.0,,,
769,,17993.0,,,
770,,17993.0,,,
771,,17993.0,,,
772,,17993.0,,,
773,,17993.0,,,
774,,17993.0,,,
775,,17993.0,,,
776,,17993.0,,,
777,,17993.0,,,
778,,17993.0,,,
779,,17993.0,,,
780,,17993.0,,,
781,,17993.0,,,
782,,17993.0,,,
783,,17993.0,,,
784,,17993.0,,,
785,,17993.0,,,
786,,17993.0,,,
787,,17993.0,,,
788,,17993.0,,,
789,,17993.0,,,
790,,17993.0,,,
791,,17993.0,,,
792,,17993.0,,,
793,,17993.0,,,
794,,17993.0,,,
795,,17993.0,,,
796,,17993.0,,,
797,,17993.0,,,
798,,17993.0,,,
799,,17993.0,,,
800,,17993.0,,,
801,,17993.0,,,
802,,17993.0,,,
803,,17993.0,,,
804,,17993.0,,,
805,,17993.0,,,
806,,17993.0,,,
807,,17993.0,,,
808,,17993.0,,,
809,,17993.0,,,
810,,17993.0,,,
811,,17993.0,,,
812,,17993.0,,,
813,,17993.0,,,
814,,17993.0,,,
815,,17993.0,,,
816,,17993.0,,,
817,,17993.0,,,
818,,17993.0,,,
819,,17993.0,,,
820,,17993.0,,,
821,,17993.0,,,
822,,17993.0,,,
823,,17993.0,,,
824,,17993.0,,,
825,,17993.0,,,
826,,17993.0,,,
827,,17993.0,,,
