iter,best,mean,best_route_time,mean_route_time
1,3191.0,11206.2,228.95299272492923,807.1927607587041
2,3191.0,11309.1,228.95299272492923,813.4023538894315
3,3168.0,12405.66,227.10159282530077,893.2017611164556
4,3168.0,11637.12,227.10159282530077,838.3531037876232
5,3168.0,9772.8,226.73090377673122,704.1974358845149
6,3156.0,9078.46,225.84951240417166,653.4176735095147
7,3145.0,10146.08,224.9897304572815,729.8677555054371
8,3145.0,10441.04,224.1030456213896,751.254375481053
9,3135.0,10166.8,224.1030456213896,732.1276874412364
10,3135.0,10377.03,223.5963979298683,745.8484179626363
11,3135.0,9158.32,223.35464833815152,658.5119928401067
12,3124.0,8867.13,222.89490845656897,638.266611180529
13,3113.0,6704.52,222.19933767616723,482.0503099612139
14,3113.0,6173.4,222.19933767616723,443.69358537186076
15,3105.0,4980.77,221.32817559615617,357.89001871585964
16,3105.0,4737.02,221.32817559615617,340.16935682337675
17,3090.0,4576.39,220.12672119187343,328.34549664388965
18,3077.0,4508.43,219.72466287056338,323.5119865571435
19,3077.0,5033.5,219.72466287056338,361.62839913525
20,3077.0,5067.1,219.6763831744562,363.68530948073663
21,3072.0,5422.11,219.6763831744562,389.03699751661435
22,3066.0,5390.69,219.6763831744562,387.2837228500306
23,3066.0,4687.78,219.6763831744562,336.6544980245984
24,3066.0,4884.34,219.6763831744562,351.1497212017171
25,3066.0,5848.15,219.6763831744562,420.8224296813988
26,3066.0,5882.74,219.5594837830937,423.4918689878562
27,3057.0,4914.9,219.22499066111558,353.235398603131
28,3057.0,5418.9,219.22499066111558,390.2470619677457
29,3057.0,5037.7,219.22499066111558,362.6175239197481
30,3043.0,4325.01,218.61264232301136,310.9590788369173
31,3043.0,4102.78,218.61264232301136,294.7934099091443
32,3043.0,4239.81,218.61264232301136,304.91855127852824
33,3043.0,4459.98,218.57994656214538,321.2003551672567
34,3043.0,3995.88,218.38496278357076,287.6154585022456
35,3040.0,3746.89,218.159811607407,269.34258881600476
36,3039.0,4502.01,217.94669581197547,323.45860849194406
37,3026.0,4079.65,217.19708257871835,293.3233599525962
38,3010.0,4496.84,216.044718523779,323.0338796569184
39,3010.0,5196.3,216.044718523779,373.38080568869213
40,3010.0,5225.55,216.044718523779,375.39890428739096
41,3010.0,5217.31,216.044718523779,374.8249716450501
42,3010.0,5273.57,216.044718523779,379.088064249114
43,3010.0,5072.04,215.71628343029616,364.63938721659474
44,3010.0,5809.83,215.61546278384196,418.2850136127221
45,3010.0,5436.2,215.61546278384196,391.52934419909695
46,3010.0,5158.49,215.61546278384196,371.46609157772923
47,3010.0,5355.49,215.61546278384196,384.99135057111647
48,3010.0,5844.29,215.41990158149068,420.0310442299035
