iter,best,mean
1,11464.603280072159,15443.683992648763
2,11464.603280072159,12961.383237746919
3,11464.603280072159,12339.33376223577
4,11464.603280072159,12034.231012718194
5,11464.603280072159,11921.585757919182
6,11464.603280072159,11889.201602401019
7,11464.603280072159,11837.808814321119
8,11464.603280072159,11755.13663721961
9,11464.603280072159,11631.181018779627
10,11464.603280072159,11620.295184633087
11,11464.603280072159,11616.37749923597
12,11464.603280072159,11605.583611063437
13,11464.603280072159,11592.659447854077
14,11464.603280072159,11562.768186619383
15,11464.603280072159,11529.701497131158
16,11464.603280072159,11527.903203842236
